start_time,away_team,away_team_score,home_team,home_team_score,home_team_win?
2013-12-07 00:00:00+00:00,MILWAUKEE BUCKS,109,WASHINGTON WIZARDS,105,False
2013-12-07 00:30:00+00:00,CLEVELAND CAVALIERS,89,ATLANTA HAWKS,108,True
2013-12-07 00:30:00+00:00,DENVER NUGGETS,98,BOSTON CELTICS,106,True
2013-12-07 00:30:00+00:00,ORLANDO MAGIC,83,NEW YORK KNICKS,121,True
2013-12-07 01:00:00+00:00,GOLDEN STATE WARRIORS,83,HOUSTON ROCKETS,105,True
2013-12-07 01:00:00+00:00,OKLAHOMA CITY THUNDER,109,NEW ORLEANS PELICANS,95,False
2013-12-07 02:00:00+00:00,TORONTO RAPTORS,97,PHOENIX SUNS,106,True
2013-12-07 03:00:00+00:00,UTAH JAZZ,98,PORTLAND TRAIL BLAZERS,130,True
2013-12-07 03:00:00+00:00,LOS ANGELES LAKERS,106,SACRAMENTO KINGS,100,False
2013-12-08 00:00:00+00:00,DENVER NUGGETS,103,PHILADELPHIA 76ERS,92,False
2013-12-08 00:30:00+00:00,LOS ANGELES CLIPPERS,82,CLEVELAND CAVALIERS,88,True
2013-12-08 01:00:00+00:00,DETROIT PISTONS,92,CHICAGO BULLS,75,False
2013-12-08 01:00:00+00:00,GOLDEN STATE WARRIORS,108,MEMPHIS GRIZZLIES,82,False
2013-12-08 01:00:00+00:00,MIAMI HEAT,103,MINNESOTA TIMBERWOLVES,82,False
2013-12-08 01:30:00+00:00,BROOKLYN NETS,90,MILWAUKEE BUCKS,82,False
2013-12-08 01:30:00+00:00,INDIANA PACERS,111,SAN ANTONIO SPURS,100,False
2013-12-08 02:00:00+00:00,SACRAMENTO KINGS,112,UTAH JAZZ,102,False
2013-12-08 03:00:00+00:00,DALLAS MAVERICKS,108,PORTLAND TRAIL BLAZERS,106,False
2013-12-08 17:00:00+00:00,BOSTON CELTICS,114,NEW YORK KNICKS,73,False
2013-12-08 23:00:00+00:00,MIAMI HEAT,110,DETROIT PISTONS,95,False
2013-12-09 00:00:00+00:00,ORLANDO MAGIC,88,HOUSTON ROCKETS,98,True
2013-12-09 00:00:00+00:00,INDIANA PACERS,94,OKLAHOMA CITY THUNDER,118,True
2013-12-09 02:30:00+00:00,TORONTO RAPTORS,106,LOS ANGELES LAKERS,94,False
2013-12-10 00:00:00+00:00,GOLDEN STATE WARRIORS,111,CHARLOTTE BOBCATS,115,True
2013-12-10 00:00:00+00:00,LOS ANGELES CLIPPERS,94,PHILADELPHIA 76ERS,83,False
2013-12-10 00:00:00+00:00,DENVER NUGGETS,75,WASHINGTON WIZARDS,74,False
2013-12-10 01:00:00+00:00,ORLANDO MAGIC,85,MEMPHIS GRIZZLIES,94,True
2013-12-10 02:00:00+00:00,PORTLAND TRAIL BLAZERS,105,UTAH JAZZ,94,False
2013-12-10 03:00:00+00:00,DALLAS MAVERICKS,97,SACRAMENTO KINGS,112,True
2013-12-11 00:00:00+00:00,NEW YORK KNICKS,94,CLEVELAND CAVALIERS,109,True
2013-12-11 00:00:00+00:00,MIAMI HEAT,84,INDIANA PACERS,90,True
2013-12-11 00:00:00+00:00,SAN ANTONIO SPURS,116,TORONTO RAPTORS,103,False
2013-12-11 00:30:00+00:00,OKLAHOMA CITY THUNDER,101,ATLANTA HAWKS,92,False
2013-12-11 00:30:00+00:00,BOSTON CELTICS,96,BROOKLYN NETS,104,True
2013-12-11 00:30:00+00:00,MINNESOTA TIMBERWOLVES,121,DETROIT PISTONS,94,False
2013-12-11 01:00:00+00:00,MILWAUKEE BUCKS,78,CHICAGO BULLS,74,False
2013-12-11 03:30:00+00:00,PHOENIX SUNS,114,LOS ANGELES LAKERS,108,False
2013-12-12 00:00:00+00:00,ORLANDO MAGIC,92,CHARLOTTE BOBCATS,83,False
2013-12-12 00:30:00+00:00,LOS ANGELES CLIPPERS,96,BOSTON CELTICS,88,False
2013-12-12 01:00:00+00:00,OKLAHOMA CITY THUNDER,116,MEMPHIS GRIZZLIES,100,False
2013-12-12 01:00:00+00:00,SAN ANTONIO SPURS,109,MILWAUKEE BUCKS,77,False
2013-12-12 01:00:00+00:00,PHILADELPHIA 76ERS,99,MINNESOTA TIMBERWOLVES,106,True
2013-12-12 01:00:00+00:00,DETROIT PISTONS,106,NEW ORLEANS PELICANS,111,True
2013-12-12 01:00:00+00:00,CHICAGO BULLS,78,NEW YORK KNICKS,83,True
2013-12-12 03:00:00+00:00,UTAH JAZZ,122,SACRAMENTO KINGS,101,False
2013-12-12 03:30:00+00:00,DALLAS MAVERICKS,93,GOLDEN STATE WARRIORS,95,True
2013-12-13 01:00:00+00:00,LOS ANGELES CLIPPERS,93,BROOKLYN NETS,102,True
2013-12-13 03:30:00+00:00,HOUSTON ROCKETS,104,PORTLAND TRAIL BLAZERS,111,True
2013-12-14 00:00:00+00:00,CHARLOTTE BOBCATS,94,INDIANA PACERS,99,True
2013-12-14 00:00:00+00:00,CLEVELAND CAVALIERS,109,ORLANDO MAGIC,100,False
2013-12-14 00:00:00+00:00,PHILADELPHIA 76ERS,100,TORONTO RAPTORS,108,True
2013-12-14 00:30:00+00:00,WASHINGTON WIZARDS,99,ATLANTA HAWKS,101,True
2013-12-14 00:30:00+00:00,NEW YORK KNICKS,86,BOSTON CELTICS,90,True
2013-12-14 00:30:00+00:00,BROOKLYN NETS,99,DETROIT PISTONS,103,True
2013-12-14 01:00:00+00:00,MEMPHIS GRIZZLIES,98,NEW ORLEANS PELICANS,104,True
2013-12-14 01:00:00+00:00,LOS ANGELES LAKERS,97,OKLAHOMA CITY THUNDER,122,True
2013-12-14 01:30:00+00:00,CHICAGO BULLS,91,MILWAUKEE BUCKS,90,False
2013-12-14 01:30:00+00:00,MINNESOTA TIMBERWOLVES,110,SAN ANTONIO SPURS,117,True
2013-12-14 02:00:00+00:00,UTAH JAZZ,103,DENVER NUGGETS,93,False
2013-12-14 02:00:00+00:00,SACRAMENTO KINGS,107,PHOENIX SUNS,116,True
2013-12-14 03:30:00+00:00,HOUSTON ROCKETS,116,GOLDEN STATE WARRIORS,112,False
2013-12-15 00:00:00+00:00,LOS ANGELES LAKERS,88,CHARLOTTE BOBCATS,85,False
2013-12-15 00:00:00+00:00,LOS ANGELES CLIPPERS,113,WASHINGTON WIZARDS,97,False
2013-12-15 00:30:00+00:00,CLEVELAND CAVALIERS,107,MIAMI HEAT,114,True
2013-12-15 00:30:00+00:00,ATLANTA HAWKS,106,NEW YORK KNICKS,111,True
2013-12-15 01:00:00+00:00,TORONTO RAPTORS,99,CHICAGO BULLS,77,False
2013-12-15 01:00:00+00:00,PORTLAND TRAIL BLAZERS,139,PHILADELPHIA 76ERS,105,False
2013-12-15 01:30:00+00:00,MILWAUKEE BUCKS,93,DALLAS MAVERICKS,106,True
2013-12-15 02:00:00+00:00,SAN ANTONIO SPURS,100,UTAH JAZZ,84,False
2013-12-15 23:00:00+00:00,PORTLAND TRAIL BLAZERS,111,DETROIT PISTONS,109,False
2013-12-15 23:00:00+00:00,MINNESOTA TIMBERWOLVES,101,MEMPHIS GRIZZLIES,93,False
2013-12-15 23:00:00+00:00,HOUSTON ROCKETS,91,SACRAMENTO KINGS,106,True
2013-12-16 00:00:00+00:00,ORLANDO MAGIC,98,OKLAHOMA CITY THUNDER,101,True
2013-12-16 01:00:00+00:00,NEW ORLEANS PELICANS,93,DENVER NUGGETS,102,True
2013-12-16 01:00:00+00:00,GOLDEN STATE WARRIORS,102,PHOENIX SUNS,106,True
2013-12-17 00:00:00+00:00,DETROIT PISTONS,101,INDIANA PACERS,96,False
2013-12-17 00:30:00+00:00,LOS ANGELES LAKERS,100,ATLANTA HAWKS,114,True
2013-12-17 00:30:00+00:00,MINNESOTA TIMBERWOLVES,97,BOSTON CELTICS,101,True
2013-12-17 00:30:00+00:00,PHILADELPHIA 76ERS,94,BROOKLYN NETS,130,True
2013-12-17 00:30:00+00:00,UTAH JAZZ,94,MIAMI HEAT,117,True
2013-12-17 00:30:00+00:00,WASHINGTON WIZARDS,102,NEW YORK KNICKS,101,False
2013-12-17 01:00:00+00:00,ORLANDO MAGIC,83,CHICAGO BULLS,82,False
2013-12-17 03:30:00+00:00,SAN ANTONIO SPURS,92,LOS ANGELES CLIPPERS,115,True
2013-12-18 00:00:00+00:00,SACRAMENTO KINGS,87,CHARLOTTE BOBCATS,95,True
2013-12-18 00:00:00+00:00,PORTLAND TRAIL BLAZERS,119,CLEVELAND CAVALIERS,116,False
2013-12-18 01:00:00+00:00,LOS ANGELES LAKERS,96,MEMPHIS GRIZZLIES,92,False
2013-12-18 02:00:00+00:00,OKLAHOMA CITY THUNDER,105,DENVER NUGGETS,93,False
2013-12-18 03:30:00+00:00,NEW ORLEANS PELICANS,93,GOLDEN STATE WARRIORS,104,True
2013-12-19 00:00:00+00:00,INDIANA PACERS,94,MIAMI HEAT,97,True
2013-12-19 00:00:00+00:00,UTAH JAZZ,86,ORLANDO MAGIC,82,False
2013-12-19 00:00:00+00:00,CHARLOTTE BOBCATS,104,TORONTO RAPTORS,102,False
2013-12-19 00:30:00+00:00,SACRAMENTO KINGS,107,ATLANTA HAWKS,124,True
2013-12-19 00:30:00+00:00,DETROIT PISTONS,107,BOSTON CELTICS,106,False
2013-12-19 00:30:00+00:00,WASHINGTON WIZARDS,113,BROOKLYN NETS,107,False
2013-12-19 01:00:00+00:00,NEW YORK KNICKS,107,MILWAUKEE BUCKS,101,False
2013-12-19 01:00:00+00:00,PORTLAND TRAIL BLAZERS,109,MINNESOTA TIMBERWOLVES,120,True
2013-12-19 01:30:00+00:00,MEMPHIS GRIZZLIES,91,DALLAS MAVERICKS,105,True
2013-12-19 02:00:00+00:00,SAN ANTONIO SPURS,108,PHOENIX SUNS,101,False
2013-12-19 02:30:00+00:00,CHICAGO BULLS,94,HOUSTON ROCKETS,109,True
2013-12-19 03:30:00+00:00,NEW ORLEANS PELICANS,95,LOS ANGELES CLIPPERS,108,True
2013-12-20 01:00:00+00:00,CHICAGO BULLS,95,OKLAHOMA CITY THUNDER,107,True
2013-12-20 03:30:00+00:00,SAN ANTONIO SPURS,104,GOLDEN STATE WARRIORS,102,False
2013-12-21 00:00:00+00:00,BROOKLYN NETS,120,PHILADELPHIA 76ERS,121,True
2013-12-21 00:30:00+00:00,UTAH JAZZ,85,ATLANTA HAWKS,118,True
2013-12-21 00:30:00+00:00,MILWAUKEE BUCKS,111,CLEVELAND CAVALIERS,114,True
2013-12-21 00:30:00+00:00,CHARLOTTE BOBCATS,116,DETROIT PISTONS,106,False
2013-12-21 00:30:00+00:00,SACRAMENTO KINGS,103,MIAMI HEAT,122,True
2013-12-21 01:00:00+00:00,HOUSTON ROCKETS,81,INDIANA PACERS,114,True
2013-12-21 01:30:00+00:00,TORONTO RAPTORS,109,DALLAS MAVERICKS,108,False
2013-12-21 02:00:00+00:00,PHOENIX SUNS,103,DENVER NUGGETS,99,False
2013-12-21 03:30:00+00:00,MINNESOTA TIMBERWOLVES,91,LOS ANGELES LAKERS,104,True
2013-12-21 17:00:00+00:00,MEMPHIS GRIZZLIES,95,NEW YORK KNICKS,87,False
2013-12-21 18:00:00+00:00,WASHINGTON WIZARDS,106,BOSTON CELTICS,99,False
2013-12-22 00:00:00+00:00,SACRAMENTO KINGS,105,ORLANDO MAGIC,100,False
2013-12-22 00:30:00+00:00,UTAH JAZZ,88,CHARLOTTE BOBCATS,85,False
2013-12-22 00:30:00+00:00,HOUSTON ROCKETS,114,DETROIT PISTONS,97,False
2013-12-22 01:00:00+00:00,CLEVELAND CAVALIERS,84,CHICAGO BULLS,100,True
2013-12-22 01:30:00+00:00,PHILADELPHIA 76ERS,106,MILWAUKEE BUCKS,116,True
2013-12-22 01:30:00+00:00,OKLAHOMA CITY THUNDER,113,SAN ANTONIO SPURS,100,False
2013-12-22 02:00:00+00:00,DALLAS MAVERICKS,108,PHOENIX SUNS,123,True
2013-12-22 03:00:00+00:00,NEW ORLEANS PELICANS,107,PORTLAND TRAIL BLAZERS,110,True
2013-12-22 03:30:00+00:00,LOS ANGELES LAKERS,83,GOLDEN STATE WARRIORS,102,True
2013-12-22 03:30:00+00:00,DENVER NUGGETS,91,LOS ANGELES CLIPPERS,112,True
2013-12-22 23:00:00+00:00,BOSTON CELTICS,79,INDIANA PACERS,106,True
2013-12-23 00:00:00+00:00,TORONTO RAPTORS,104,OKLAHOMA CITY THUNDER,98,False
2013-12-23 02:30:00+00:00,MINNESOTA TIMBERWOLVES,116,LOS ANGELES CLIPPERS,120,True
2013-12-24 00:00:00+00:00,MILWAUKEE BUCKS,110,CHARLOTTE BOBCATS,111,True
2013-12-24 00:00:00+00:00,DETROIT PISTONS,115,CLEVELAND CAVALIERS,92,False
2013-12-24 00:00:00+00:00,NEW YORK KNICKS,103,ORLANDO MAGIC,98,False
2013-12-24 00:30:00+00:00,INDIANA PACERS,103,BROOKLYN NETS,86,False
2013-12-24 00:30:00+00:00,ATLANTA HAWKS,119,MIAMI HEAT,121,True
2013-12-24 01:00:00+00:00,DALLAS MAVERICKS,111,HOUSTON ROCKETS,104,False
2013-12-24 01:00:00+00:00,UTAH JAZZ,94,MEMPHIS GRIZZLIES,104,True
2013-12-24 01:30:00+00:00,TORONTO RAPTORS,99,SAN ANTONIO SPURS,112,True
2013-12-24 02:00:00+00:00,GOLDEN STATE WARRIORS,89,DENVER NUGGETS,81,False
2013-12-24 02:00:00+00:00,LOS ANGELES LAKERS,90,PHOENIX SUNS,117,True
2013-12-24 03:00:00+00:00,NEW ORLEANS PELICANS,113,SACRAMENTO KINGS,100,False
2013-12-25 17:00:00+00:00,CHICAGO BULLS,95,BROOKLYN NETS,78,False
2013-12-25 19:30:00+00:00,OKLAHOMA CITY THUNDER,123,NEW YORK KNICKS,94,False
2013-12-25 22:00:00+00:00,MIAMI HEAT,101,LOS ANGELES LAKERS,95,False
2013-12-26 01:00:00+00:00,HOUSTON ROCKETS,111,SAN ANTONIO SPURS,98,False
2013-12-26 03:30:00+00:00,LOS ANGELES CLIPPERS,103,GOLDEN STATE WARRIORS,105,True
2013-12-27 00:00:00+00:00,ATLANTA HAWKS,127,CLEVELAND CAVALIERS,125,False
2013-12-27 01:00:00+00:00,MEMPHIS GRIZZLIES,92,HOUSTON ROCKETS,100,True
2013-12-27 01:30:00+00:00,SAN ANTONIO SPURS,116,DALLAS MAVERICKS,107,False
2013-12-27 03:30:00+00:00,LOS ANGELES CLIPPERS,112,PORTLAND TRAIL BLAZERS,116,True
2013-12-28 00:00:00+00:00,OKLAHOMA CITY THUNDER,89,CHARLOTTE BOBCATS,85,False
2013-12-28 00:00:00+00:00,DETROIT PISTONS,92,ORLANDO MAGIC,109,True
2013-12-28 00:30:00+00:00,MILWAUKEE BUCKS,93,BROOKLYN NETS,104,True
2013-12-28 00:30:00+00:00,TORONTO RAPTORS,95,NEW YORK KNICKS,83,False
2013-12-28 01:00:00+00:00,WASHINGTON WIZARDS,98,MINNESOTA TIMBERWOLVES,120,True
2013-12-28 01:00:00+00:00,DENVER NUGGETS,89,NEW ORLEANS PELICANS,105,True
2013-12-28 02:00:00+00:00,LOS ANGELES LAKERS,103,UTAH JAZZ,105,True
2013-12-28 03:00:00+00:00,MIAMI HEAT,103,SACRAMENTO KINGS,108,True
2013-12-28 03:30:00+00:00,PHOENIX SUNS,86,GOLDEN STATE WARRIORS,115,True
2013-12-28 18:00:00+00:00,CLEVELAND CAVALIERS,100,BOSTON CELTICS,103,True
2013-12-29 00:00:00+00:00,BROOKLYN NETS,91,INDIANA PACERS,105,True
2013-12-29 00:00:00+00:00,NEW YORK KNICKS,100,TORONTO RAPTORS,115,True
2013-12-29 00:00:00+00:00,DETROIT PISTONS,82,WASHINGTON WIZARDS,106,True
2013-12-29 00:30:00+00:00,CHARLOTTE BOBCATS,116,ATLANTA HAWKS,118,True
2013-12-29 01:00:00+00:00,DALLAS MAVERICKS,105,CHICAGO BULLS,83,False
2013-12-29 01:00:00+00:00,NEW ORLEANS PELICANS,98,HOUSTON ROCKETS,107,True
2013-12-29 01:00:00+00:00,DENVER NUGGETS,99,MEMPHIS GRIZZLIES,120,True
2013-12-29 01:30:00+00:00,MINNESOTA TIMBERWOLVES,117,MILWAUKEE BUCKS,95,False
2013-12-29 02:00:00+00:00,PHILADELPHIA 76ERS,101,PHOENIX SUNS,115,True
2013-12-29 03:00:00+00:00,MIAMI HEAT,108,PORTLAND TRAIL BLAZERS,107,False
2013-12-29 03:30:00+00:00,UTAH JAZZ,90,LOS ANGELES CLIPPERS,98,True
2013-12-29 23:00:00+00:00,GOLDEN STATE WARRIORS,108,CLEVELAND CAVALIERS,104,False
2013-12-29 23:00:00+00:00,ATLANTA HAWKS,102,ORLANDO MAGIC,109,True
2013-12-30 00:00:00+00:00,HOUSTON ROCKETS,86,OKLAHOMA CITY THUNDER,117,True
2013-12-30 00:00:00+00:00,SACRAMENTO KINGS,104,SAN ANTONIO SPURS,112,True
2013-12-30 02:30:00+00:00,PHILADELPHIA 76ERS,111,LOS ANGELES LAKERS,104,False
2013-12-31 00:30:00+00:00,WASHINGTON WIZARDS,106,DETROIT PISTONS,99,False
2013-12-31 01:00:00+00:00,CHICAGO BULLS,95,MEMPHIS GRIZZLIES,91,False
2013-12-31 01:00:00+00:00,DALLAS MAVERICKS,100,MINNESOTA TIMBERWOLVES,98,False
2013-12-31 01:00:00+00:00,PORTLAND TRAIL BLAZERS,108,NEW ORLEANS PELICANS,110,True
2013-12-31 02:00:00+00:00,MIAMI HEAT,97,DENVER NUGGETS,94,False
2013-12-31 02:00:00+00:00,CHARLOTTE BOBCATS,80,UTAH JAZZ,83,True
2013-12-31 03:30:00+00:00,PHOENIX SUNS,107,LOS ANGELES CLIPPERS,88,False
2013-12-31 18:00:00+00:00,ATLANTA HAWKS,92,BOSTON CELTICS,91,False
2013-12-31 20:00:00+00:00,CLEVELAND CAVALIERS,76,INDIANA PACERS,91,True
2013-12-31 22:00:00+00:00,GOLDEN STATE WARRIORS,94,ORLANDO MAGIC,81,False
2014-01-01 00:00:00+00:00,SACRAMENTO KINGS,110,HOUSTON ROCKETS,106,False
2014-01-01 00:00:00+00:00,BROOKLYN NETS,92,SAN ANTONIO SPURS,113,True
2014-01-01 01:00:00+00:00,TORONTO RAPTORS,85,CHICAGO BULLS,79,False
2014-01-01 01:00:00+00:00,PORTLAND TRAIL BLAZERS,98,OKLAHOMA CITY THUNDER,94,False
2014-01-01 03:30:00+00:00,MILWAUKEE BUCKS,94,LOS ANGELES LAKERS,79,False
2014-01-01 23:00:00+00:00,DALLAS MAVERICKS,87,WASHINGTON WIZARDS,78,False
2014-01-02 00:00:00+00:00,INDIANA PACERS,82,TORONTO RAPTORS,95,True
2014-01-02 01:00:00+00:00,NEW ORLEANS PELICANS,112,MINNESOTA TIMBERWOLVES,124,True
2014-01-02 02:00:00+00:00,PHILADELPHIA 76ERS,114,DENVER NUGGETS,102,False
2014-01-02 02:30:00+00:00,CHARLOTTE BOBCATS,85,LOS ANGELES CLIPPERS,112,True
2014-01-03 00:00:00+00:00,ORLANDO MAGIC,81,CLEVELAND CAVALIERS,87,True
2014-01-03 00:30:00+00:00,GOLDEN STATE WARRIORS,123,MIAMI HEAT,114,False
2014-01-03 01:00:00+00:00,BOSTON CELTICS,82,CHICAGO BULLS,94,True
2014-01-03 01:00:00+00:00,BROOKLYN NETS,95,OKLAHOMA CITY THUNDER,93,False
2014-01-03 01:30:00+00:00,NEW YORK KNICKS,105,SAN ANTONIO SPURS,101,False
2014-01-03 02:00:00+00:00,MEMPHIS GRIZZLIES,99,PHOENIX SUNS,91,False
2014-01-03 02:00:00+00:00,MILWAUKEE BUCKS,87,UTAH JAZZ,96,True
2014-01-03 03:00:00+00:00,CHARLOTTE BOBCATS,104,PORTLAND TRAIL BLAZERS,134,True
2014-01-03 03:00:00+00:00,PHILADELPHIA 76ERS,113,SACRAMENTO KINGS,104,False
2014-01-04 00:00:00+00:00,TORONTO RAPTORS,101,WASHINGTON WIZARDS,88,False
2014-01-04 00:30:00+00:00,GOLDEN STATE WARRIORS,101,ATLANTA HAWKS,100,False
2014-01-04 00:30:00+00:00,NEW ORLEANS PELICANS,95,BOSTON CELTICS,92,False
2014-01-04 01:00:00+00:00,NEW YORK KNICKS,100,HOUSTON ROCKETS,102,True
2014-01-04 01:30:00+00:00,LOS ANGELES CLIPPERS,119,DALLAS MAVERICKS,112,False
2014-01-04 02:00:00+00:00,MEMPHIS GRIZZLIES,108,DENVER NUGGETS,111,True
2014-01-04 03:30:00+00:00,UTAH JAZZ,99,LOS ANGELES LAKERS,110,True
2014-01-05 00:00:00+00:00,NEW ORLEANS PELICANS,82,INDIANA PACERS,99,True
2014-01-05 00:00:00+00:00,MIAMI HEAT,110,ORLANDO MAGIC,94,False
2014-01-05 00:30:00+00:00,CLEVELAND CAVALIERS,82,BROOKLYN NETS,89,True
2014-01-05 01:00:00+00:00,ATLANTA HAWKS,84,CHICAGO BULLS,91,True
2014-01-05 01:00:00+00:00,OKLAHOMA CITY THUNDER,115,MINNESOTA TIMBERWOLVES,111,False
2014-01-05 01:30:00+00:00,LOS ANGELES CLIPPERS,92,SAN ANTONIO SPURS,116,True
2014-01-05 02:00:00+00:00,MILWAUKEE BUCKS,100,PHOENIX SUNS,116,True
2014-01-05 03:00:00+00:00,PHILADELPHIA 76ERS,101,PORTLAND TRAIL BLAZERS,99,False
2014-01-05 03:00:00+00:00,CHARLOTTE BOBCATS,113,SACRAMENTO KINGS,103,False
2014-01-05 18:00:00+00:00,MEMPHIS GRIZZLIES,112,DETROIT PISTONS,84,False
2014-01-05 23:00:00+00:00,INDIANA PACERS,82,CLEVELAND CAVALIERS,78,False
2014-01-05 23:00:00+00:00,TORONTO RAPTORS,97,MIAMI HEAT,102,True
2014-01-05 23:00:00+00:00,GOLDEN STATE WARRIORS,112,WASHINGTON WIZARDS,96,False
2014-01-06 00:00:00+00:00,BOSTON CELTICS,96,OKLAHOMA CITY THUNDER,119,True
2014-01-06 00:30:00+00:00,NEW YORK KNICKS,92,DALLAS MAVERICKS,80,False
2014-01-06 02:30:00+00:00,DENVER NUGGETS,137,LOS ANGELES LAKERS,115,False
2014-01-07 00:00:00+00:00,MINNESOTA TIMBERWOLVES,126,PHILADELPHIA 76ERS,95,False
2014-01-07 00:30:00+00:00,ATLANTA HAWKS,86,BROOKLYN NETS,91,True
2014-01-07 03:30:00+00:00,ORLANDO MAGIC,81,LOS ANGELES CLIPPERS,101,True
2014-01-08 00:00:00+00:00,WASHINGTON WIZARDS,97,CHARLOTTE BOBCATS,83,False
2014-01-08 00:00:00+00:00,PHILADELPHIA 76ERS,93,CLEVELAND CAVALIERS,111,True
2014-01-08 00:00:00+00:00,TORONTO RAPTORS,79,INDIANA PACERS,86,True
2014-01-08 00:30:00+00:00,NEW ORLEANS PELICANS,88,MIAMI HEAT,107,True
2014-01-08 00:30:00+00:00,DETROIT PISTONS,85,NEW YORK KNICKS,89,True
2014-01-08 01:00:00+00:00,PHOENIX SUNS,87,CHICAGO BULLS,92,True
2014-01-08 01:00:00+00:00,SAN ANTONIO SPURS,110,MEMPHIS GRIZZLIES,108,False
2014-01-08 01:00:00+00:00,GOLDEN STATE WARRIORS,101,MILWAUKEE BUCKS,80,False
2014-01-08 01:30:00+00:00,LOS ANGELES LAKERS,97,DALLAS MAVERICKS,110,True
2014-01-08 02:00:00+00:00,BOSTON CELTICS,98,DENVER NUGGETS,129,True
2014-01-08 02:00:00+00:00,OKLAHOMA CITY THUNDER,101,UTAH JAZZ,112,True
2014-01-08 03:00:00+00:00,PORTLAND TRAIL BLAZERS,119,SACRAMENTO KINGS,123,True
2014-01-09 00:00:00+00:00,DALLAS MAVERICKS,90,SAN ANTONIO SPURS,112,True
2014-01-09 00:00:00+00:00,DETROIT PISTONS,91,TORONTO RAPTORS,112,True
2014-01-09 00:30:00+00:00,INDIANA PACERS,87,ATLANTA HAWKS,97,True
2014-01-09 00:30:00+00:00,GOLDEN STATE WARRIORS,98,BROOKLYN NETS,102,True
2014-01-09 01:00:00+00:00,LOS ANGELES LAKERS,99,HOUSTON ROCKETS,113,True
2014-01-09 01:00:00+00:00,WASHINGTON WIZARDS,102,NEW ORLEANS PELICANS,96,False
2014-01-09 02:30:00+00:00,PHOENIX SUNS,104,MINNESOTA TIMBERWOLVES,103,False
2014-01-09 03:00:00+00:00,ORLANDO MAGIC,94,PORTLAND TRAIL BLAZERS,110,True
2014-01-09 03:30:00+00:00,BOSTON CELTICS,105,LOS ANGELES CLIPPERS,111,True
2014-01-10 01:00:00+00:00,MIAMI HEAT,92,NEW YORK KNICKS,102,True
2014-01-10 03:30:00+00:00,OKLAHOMA CITY THUNDER,88,DENVER NUGGETS,101,True
2014-01-11 00:00:00+00:00,WASHINGTON WIZARDS,66,INDIANA PACERS,93,True
2014-01-11 00:00:00+00:00,DETROIT PISTONS,114,PHILADELPHIA 76ERS,104,False
2014-01-11 00:30:00+00:00,HOUSTON ROCKETS,80,ATLANTA HAWKS,83,True
2014-01-11 01:00:00+00:00,MIAMI HEAT,95,BROOKLYN NETS,104,True
2014-01-11 01:00:00+00:00,PHOENIX SUNS,99,MEMPHIS GRIZZLIES,104,True
2014-01-11 01:00:00+00:00,CHARLOTTE BOBCATS,92,MINNESOTA TIMBERWOLVES,119,True
2014-01-11 01:00:00+00:00,DALLAS MAVERICKS,107,NEW ORLEANS PELICANS,90,False
2014-01-11 01:30:00+00:00,CHICAGO BULLS,81,MILWAUKEE BUCKS,72,False
2014-01-11 02:00:00+00:00,CLEVELAND CAVALIERS,113,UTAH JAZZ,102,False
2014-01-11 03:00:00+00:00,ORLANDO MAGIC,83,SACRAMENTO KINGS,103,True
2014-01-11 03:30:00+00:00,BOSTON CELTICS,97,GOLDEN STATE WARRIORS,99,True
2014-01-11 03:30:00+00:00,LOS ANGELES LAKERS,87,LOS ANGELES CLIPPERS,123,True
2014-01-12 00:00:00+00:00,BROOKLYN NETS,80,TORONTO RAPTORS,96,True
2014-01-12 00:00:00+00:00,HOUSTON ROCKETS,114,WASHINGTON WIZARDS,107,False
2014-01-12 00:30:00+00:00,PHOENIX SUNS,108,DETROIT PISTONS,110,True
2014-01-12 00:30:00+00:00,NEW YORK KNICKS,102,PHILADELPHIA 76ERS,92,False
2014-01-12 01:00:00+00:00,CHARLOTTE BOBCATS,97,CHICAGO BULLS,103,True
2014-01-12 01:00:00+00:00,MILWAUKEE BUCKS,85,OKLAHOMA CITY THUNDER,101,True
2014-01-12 01:30:00+00:00,NEW ORLEANS PELICANS,107,DALLAS MAVERICKS,110,True
2014-01-12 02:00:00+00:00,ORLANDO MAGIC,94,DENVER NUGGETS,120,True
2014-01-12 03:00:00+00:00,BOSTON CELTICS,104,PORTLAND TRAIL BLAZERS,112,True
2014-01-12 23:00:00+00:00,ATLANTA HAWKS,101,MEMPHIS GRIZZLIES,108,True
2014-01-12 23:00:00+00:00,CLEVELAND CAVALIERS,80,SACRAMENTO KINGS,124,True
2014-01-13 00:00:00+00:00,MINNESOTA TIMBERWOLVES,86,SAN ANTONIO SPURS,104,True
2014-01-14 00:00:00+00:00,MILWAUKEE BUCKS,94,TORONTO RAPTORS,116,True
2014-01-14 00:30:00+00:00,HOUSTON ROCKETS,104,BOSTON CELTICS,92,False
2014-01-14 00:30:00+00:00,PHOENIX SUNS,96,NEW YORK KNICKS,98,True
2014-01-14 01:00:00+00:00,WASHINGTON WIZARDS,102,CHICAGO BULLS,88,False
2014-01-14 01:00:00+00:00,SAN ANTONIO SPURS,101,NEW ORLEANS PELICANS,95,False
2014-01-14 01:30:00+00:00,ORLANDO MAGIC,88,DALLAS MAVERICKS,107,True
2014-01-14 02:00:00+00:00,DENVER NUGGETS,103,UTAH JAZZ,118,True
