cumulative_distance,n_game_road_trip,win?
1018,1,0
0,0,1
673,1,0
0,0,1
0,0,0
0,0,1
1079,1,0
0,0,0
2579,1,1
3162,2,1
3745,3,1
4305,4,1
0,0,0
0,0,0
1829,1,1
0,0,0
0,0,1
0,0,0
0,0,0
0,0,1
0,0,0
579,1,0
0,0,0
0,0,0
673,1,0
2878,2,1
0,0,1
781,1,0
0,0,1
0,0,0
2031,1,1
2975,2,0
4835,3,1
0,0,0
0,0,1
0,0,1
0,0,1
898,1,1
0,0,1
0,0,0
781,1,1
0,0,1
2975,1,1
3754,2,1
6190,3,1
0,0,1
679,1,0
0,0,0
543,1,1
1438,2,0
0,0,1
1101,1,1
0,0,1
0,0,1
838,1,0
0,0,1
679,1,0
0,0,1
1229,1,1
1557,2,0
2709,3,1
0,0,1
0,0,1
579,1,1
2374,2,0
2915,3,1
0,0,1
1408,1,0
0,0,1
0,0,1
2011,1,1
2977,2,0
3840,3,0
5422,4,1
6548,5,0
0,0,1
1018,1,0
0,0,1
0,0,1
2579,1,1
3154,2,1
0,0,1
