cumulative_distance,n_game_road_trip,win?
1860,1,0
2986,2,0
0,0,0
0,0,1
0,0,1
0,0,0
382,1,0
1340,2,0
3193,3,1
3872,4,0
0,0,0
0,0,0
963,1,0
2042,2,0
0,0,0
0,0,0
0,0,0
0,0,0
986,1,0
0,0,0
0,0,0
0,0,0
2720,1,1
3742,2,1
4325,3,0
0,0,0
0,0,0
781,1,0
0,0,1
145,1,1
1589,2,1
3102,3,1
0,0,1
1996,1,1
2407,2,1
0,0,0
0,0,1
333,1,1
0,0,0
329,1,1
0,0,1
963,1,0
0,0,1
406,1,0
1099,2,0
0,0,0
712,1,0
0,0,1
0,0,1
329,1,0
0,0,1
0,0,0
814,1,1
0,0,0
0,0,1
0,0,1
0,0,0
0,0,0
636,1,0
2191,2,0
2703,3,0
0,0,0
3190,1,0
3750,2,0
4613,3,0
5636,4,0
0,0,1
712,1,0
0,0,1
986,1,1
0,0,1
1543,1,1
1874,2,0
0,0,1
814,1,0
1761,2,0
0,0,1
0,0,0
0,0,0
0,0,1
145,1,0
796,2,1
