cumulative_distance,n_game_road_trip,win?
0,0,1
702,1,0
1304,2,0
0,0,1
540,1,0
1656,2,0
0,0,1
495,1,0
1067,2,0
0,0,0
491,1,1
0,0,0
1491,1,0
2308,2,0
0,0,0
886,1,0
0,0,1
0,0,1
895,1,0
0,0,1
0,0,1
1444,1,1
1775,2,0
0,0,0
0,0,1
495,1,0
0,0,0
0,0,0
886,1,0
0,0,0
184,1,0
0,0,1
657,1,0
0,0,0
0,0,1
2521,1,1
3379,2,0
3962,3,1
5294,4,0
6876,5,1
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
651,1,0
2936,2,0
3300,3,0
0,0,0
491,1,1
0,0,1
0,0,1
145,1,1
857,2,1
0,0,1
306,1,0
0,0,0
0,0,0
1531,1,1
0,0,1
1015,1,0
0,0,0
702,1,0
0,0,0
2813,1,1
3865,2,1
4425,3,0
0,0,0
0,0,0
0,0,0
651,1,1
0,0,1
145,1,1
926,2,0
0,0,1
1444,1,1
2091,2,0
0,0,0
0,0,1
540,1,0
0,0,0
0,0,1
