cumulative_distance,n_game_road_trip,win?
551,1,1
1244,2,0
0,0,0
1146,1,1
0,0,1
0,0,0
1180,1,0
0,0,0
1638,1,0
0,0,0
2622,1,0
4051,2,1
4172,3,1
4732,4,1
0,0,1
856,1,1
0,0,0
774,1,1
0,0,1
1883,1,1
3678,2,1
0,0,1
0,0,1
328,1,1
0,0,1
0,0,0
0,0,0
651,1,0
0,0,1
0,0,1
1760,1,0
2091,2,0
0,0,1
0,0,1
3449,1,1
4024,2,0
5356,3,1
6379,4,0
0,0,0
0,0,0
2285,1,0
2590,2,0
3269,3,0
0,0,1
0,0,1
1202,1,0
0,0,1
0,0,0
130,1,0
0,0,1
0,0,0
0,0,0
16,1,1
0,0,1
0,0,1
651,1,0
2409,2,1
2740,3,0
0,0,1
0,0,0
1202,1,1
0,0,1
1536,1,1
2209,2,0
0,0,0
496,1,0
0,0,1
774,1,0
1180,2,0
0,0,0
0,0,0
0,0,0
856,1,0
0,0,1
0,0,1
0,0,1
0,0,1
130,1,1
263,2,1
751,3,1
0,0,0
307,1,0
