cumulative_distance,n_game_road_trip,win?
702,1,0
0,0,1
0,0,0
856,1,0
0,0,1
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
365,1,0
0,0,0
0,0,1
947,1,0
1291,2,1
0,0,0
0,0,1
0,0,1
1062,1,0
0,0,0
1056,1,0
2134,2,0
2845,3,0
0,0,0
365,1,0
0,0,1
838,1,1
0,0,0
0,0,1
860,1,1
0,0,0
0,0,0
1062,1,0
0,0,1
0,0,1
702,1,0
1279,2,0
1478,3,1
2114,4,1
0,0,1
0,0,0
0,0,1
0,0,1
602,1,0
4049,2,1
5381,3,0
6963,4,0
7561,5,0
0,0,0
1056,1,0
0,0,1
0,0,1
747,1,0
0,0,1
0,0,0
1492,1,0
3127,2,0
4149,3,1
4270,4,1
4830,5,1
0,0,1
0,0,1
856,1,1
3405,2,0
0,0,0
1513,1,0
0,0,1
0,0,1
947,1,1
0,0,0
531,1,0
730,2,1
0,0,1
0,0,1
1161,1,0
0,0,0
814,1,0
0,0,1
1513,1,0
2629,2,0
3765,3,0
5286,4,0
