cumulative_distance,n_game_road_trip,win?
0,0,1
130,1,0
0,0,0
0,0,1
328,1,1
0,0,1
2549,1,0
3567,2,1
0,0,1
0,0,0
307,1,0
1685,2,0
0,0,1
0,0,0
774,1,0
0,0,1
0,0,0
651,1,0
1546,2,0
0,0,1
1146,1,0
2282,2,1
6300,3,1
7322,4,0
7897,5,0
0,0,0
307,1,0
0,0,0
0,0,0
856,1,1
0,0,0
0,0,1
2134,1,0
2439,2,0
2803,3,0
3315,4,1
0,0,1
328,1,0
0,0,0
0,0,1
0,0,1
0,0,1
130,1,0
0,0,1
0,0,1
496,1,1
0,0,0
0,0,0
0,0,0
3931,1,0
4794,2,0
5354,3,0
0,0,1
0,0,1
551,1,0
0,0,1
0,0,0
0,0,0
1760,1,0
0,0,1
0,0,0
16,1,0
1184,2,1
1590,3,1
2464,4,1
3478,5,0
0,0,0
0,0,0
1513,1,0
0,0,0
0,0,0
0,0,1
856,1,0
3634,2,0
4232,3,0
0,0,0
551,1,1
1253,2,0
0,0,0
1513,1,1
1844,2,0
0,0,1
