cumulative_distance,n_game_road_trip,win?
491,1,0
0,0,0
635,1,0
0,0,0
307,1,0
909,2,0
2402,3,0
0,0,0
0,0,0
874,1,0
0,0,0
0,0,0
0,0,1
328,1,0
0,0,1
874,1,0
0,0,0
1555,1,1
2067,2,0
0,0,0
1493,1,0
0,0,0
1222,1,0
2765,2,0
0,0,0
0,0,0
0,0,1
958,1,0
0,0,0
307,1,0
0,0,0
1493,1,0
0,0,1
0,0,1
0,0,1
3823,1,0
5252,2,1
6590,3,0
7922,4,1
8945,5,0
0,0,1
0,0,1
0,0,0
199,1,0
1615,2,0
2633,3,0
0,0,1
0,0,1
0,0,1
1023,1,1
1429,2,0
0,0,0
0,0,1
0,0,1
565,1,1
0,0,0
0,0,0
0,0,1
1502,1,0
3147,2,0
0,0,1
491,1,0
0,0,1
0,0,1
0,0,1
531,1,0
3398,2,1
3973,3,1
4533,4,0
0,0,1
1853,1,0
3558,2,0
0,0,1
0,0,1
565,1,0
0,0,1
635,1,0
942,2,0
0,0,0
0,0,0
328,1,0
1480,2,0
