cumulative_distance,n_game_road_trip,win?
0,0,1
1119,1,1
2248,2,1
0,0,1
0,0,1
305,1,0
0,0,0
0,0,1
667,1,1
0,0,1
679,1,1
1258,2,1
0,0,1
2406,1,1
3041,2,0
3371,3,1
0,0,1
0,0,1
2234,1,1
2794,2,0
4791,3,1
0,0,1
679,1,0
3449,2,1
4312,3,1
4433,4,0
5291,5,1
0,0,1
667,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
2026,1,1
3419,2,1
4066,3,0
0,0,1
0,0,1
0,0,0
0,0,1
0,0,0
812,1,1
0,0,0
0,0,1
1388,1,0
0,0,1
0,0,1
0,0,1
2393,1,1
3725,2,1
0,0,1
0,0,0
1976,1,0
3627,2,0
0,0,1
1181,1,1
0,0,0
0,0,1
1119,1,1
3571,2,0
4146,3,1
5168,4,1
5751,5,0
0,0,1
0,0,0
