cumulative_distance,n_game_road_trip,win?
1222,1,1
2940,2,1
0,0,0
0,0,1
635,1,0
2144,2,0
0,0,0
0,0,1
0,0,1
636,1,1
0,0,0
531,1,0
1692,2,0
0,0,0
491,1,1
0,0,0
0,0,1
0,0,0
1493,1,1
0,0,0
1555,1,0
2266,2,1
2939,3,0
3957,4,0
0,0,1
0,0,1
0,0,1
328,1,1
0,0,0
565,1,0
0,0,1
0,0,0
0,0,0
0,0,0
1222,1,1
2811,2,1
0,0,1
307,1,1
0,0,0
0,0,0
0,0,1
0,0,0
565,1,0
0,0,0
1964,1,1
2631,2,0
0,0,0
0,0,1
531,1,0
1387,2,1
2567,3,0
0,0,1
0,0,1
1493,1,0
0,0,1
958,1,0
2028,2,1
0,0,1
0,0,1
1502,1,1
2516,2,0
0,0,0
3784,1,0
4807,2,0
5405,3,0
0,0,1
0,0,1
199,1,1
0,0,1
874,1,1
0,0,0
0,0,0
3698,1,1
4258,2,0
4379,3,0
5401,4,1
5976,5,0
0,0,1
636,1,0
0,0,1
328,1,1
0,0,1
