cumulative_distance,n_game_road_trip,win?
2436,1,0
4876,2,0
5207,3,0
6600,4,0
0,0,1
0,0,1
0,0,1
0,0,0
583,1,1
0,0,0
0,0,0
2813,1,0
3392,2,1
0,0,0
583,1,0
1915,2,0
0,0,0
858,1,0
0,0,0
0,0,0
0,0,0
0,0,1
583,1,0
0,0,0
0,0,1
779,1,0
3734,2,0
4246,3,0
5063,4,0
0,0,0
0,0,0
0,0,1
3256,1,0
3585,2,0
4073,3,0
5209,4,0
0,0,0
0,0,1
0,0,0
121,1,1
0,0,0
1429,1,0
0,0,0
2854,1,0
3547,2,0
3853,3,0
4739,4,0
0,0,0
0,0,1
1022,1,0
0,0,0
2153,1,0
2458,2,0
2822,3,0
0,0,0
2813,1,1
3486,2,0
0,0,0
0,0,0
0,0,1
858,1,0
0,0,0
0,0,1
0,0,0
0,0,0
3823,1,0
4697,2,0
5062,3,0
5918,4,1
0,0,0
0,0,0
0,0,1
0,0,0
121,1,0
1173,2,0
0,0,0
0,0,0
0,0,0
583,1,0
0,0,0
1429,1,0
2555,2,1
