cumulative_distance,n_game_road_trip,win?
1180,1,1
0,0,0
328,1,1
0,0,0
651,1,0
0,0,0
0,0,1
551,1,1
1498,2,0
0,0,0
0,0,1
0,0,1
2134,1,1
2801,2,1
4360,3,0
4691,4,0
0,0,0
0,0,0
0,0,1
0,0,1
1180,1,0
0,0,0
1354,1,0
4326,2,0
5105,3,1
0,0,1
130,1,1
0,0,1
0,0,0
651,1,0
1546,2,0
3054,3,0
0,0,1
1146,1,0
0,0,1
1202,1,1
2179,2,1
4028,3,0
0,0,1
0,0,1
8,1,0
1546,2,0
0,0,1
0,0,1
0,0,0
856,1,0
0,0,0
551,1,0
0,0,1
0,0,0
0,0,0
774,1,0
0,0,0
0,0,0
0,0,0
8,1,0
1653,2,1
0,0,0
496,1,0
0,0,1
0,0,0
0,0,0
306,1,0
0,0,1
2622,1,0
3566,2,1
4141,3,0
4141,4,1
4701,5,0
8626,6,0
0,0,0
1146,1,1
0,0,1
0,0,0
1883,1,0
2594,2,0
0,0,1
0,0,0
0,0,0
130,1,1
0,0,0
496,1,0
