cumulative_distance,n_game_road_trip,win?
0,0,1
0,0,0
2061,1,0
2636,2,0
0,0,0
0,0,0
2293,1,0
3156,2,0
0,0,0
0,0,0
1129,1,0
0,0,0
2293,1,0
3625,2,0
0,0,0
0,0,0
1126,1,1
0,0,0
1697,1,0
0,0,1
1115,1,0
0,0,0
2452,1,0
3035,2,0
3893,3,1
0,0,0
0,0,1
1806,1,0
0,0,0
1626,1,1
0,0,1
1792,1,0
0,0,0
0,0,0
1198,1,0
0,0,0
0,0,1
572,1,0
2051,2,0
3466,3,0
4247,4,0
0,0,1
0,0,0
0,0,0
481,1,0
1661,2,0
2312,3,0
0,0,1
0,0,1
1390,1,1
0,0,1
1585,1,0
0,0,0
874,1,0
1510,2,0
0,0,0
0,0,0
2440,1,1
3417,2,0
4634,3,0
0,0,0
1390,1,0
0,0,0
0,0,0
0,0,0
0,0,0
2436,1,0
3458,2,0
4272,3,0
5206,4,0
0,0,0
1513,1,0
2260,2,0
0,0,0
0,0,1
0,0,0
1119,1,0
0,0,0
0,0,0
1697,1,0
2514,2,0
0,0,0
