cumulative_distance,n_game_road_trip,win?
1492,1,0
0,0,1
1046,1,0
2929,2,1
0,0,1
0,0,0
0,0,0
1161,1,1
2047,2,1
0,0,0
947,1,0
0,0,1
0,0,0
1062,1,1
0,0,0
0,0,0
0,0,1
1056,1,0
2844,2,0
0,0,1
0,0,1
0,0,0
602,1,0
0,0,0
0,0,1
947,1,1
1280,2,1
0,0,0
0,0,1
0,0,0
365,1,0
2912,2,0
3846,3,0
5178,4,0
5957,5,1
0,0,0
1513,1,0
2085,2,0
0,0,1
726,1,0
2119,2,1
0,0,0
0,0,1
0,0,1
856,1,0
0,0,0
2184,1,1
3522,2,1
4097,3,0
5149,4,1
0,0,0
0,0,1
854,1,0
1635,2,1
0,0,1
0,0,1
0,0,1
1779,1,0
2458,2,0
4434,3,0
0,0,1
0,0,1
838,1,0
0,0,1
531,1,1
0,0,1
1062,1,1
0,0,0
854,1,0
0,0,1
0,0,0
0,0,1
747,1,0
0,0,1
726,1,1
0,0,1
702,1,1
1193,2,1
1828,3,0
0,0,1
365,1,1
0,0,1
