cumulative_distance,n_game_road_trip,win?
0,0,1
779,1,0
0,0,0
0,0,0
0,0,1
2813,1,0
4227,2,0
0,0,1
0,0,0
3952,1,0
4493,2,1
6590,3,0
6954,4,0
8344,5,0
0,0,1
2347,1,1
3365,2,0
6340,3,0
0,0,0
858,1,0
1824,2,0
0,0,1
0,0,1
3030,1,1
4727,2,0
0,0,1
0,0,0
2883,1,0
4029,2,0
4803,3,0
4948,4,0
6706,5,0
8199,6,1
0,0,1
0,0,0
583,1,0
1158,2,0
2102,3,0
0,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,0
121,1,0
2768,2,0
0,0,0
858,1,1
0,0,0
0,0,1
0,0,0
0,0,0
583,1,0
0,0,0
2319,1,0
3030,2,0
3959,3,0
0,0,1
0,0,0
0,0,0
3609,1,1
5122,2,0
0,0,1
