cumulative_distance,n_game_road_trip,win?
0,0,0
1217,1,1
0,0,1
0,0,0
3115,1,0
4447,2,1
5310,3,0
5431,4,1
0,0,1
0,0,1
365,1,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
543,1,1
1951,2,0
2282,3,1
0,0,1
0,0,0
874,1,1
0,0,0
1073,1,0
0,0,1
0,0,1
895,1,1
0,0,1
1130,1,0
1642,2,1
3157,3,0
0,0,0
1464,1,0
2478,2,0
0,0,1
874,1,0
1832,2,0
0,0,1
1202,1,0
0,0,0
0,0,1
365,1,1
0,0,1
1202,1,0
0,0,1
0,0,0
860,1,0
0,0,1
0,0,0
1157,1,1
2704,2,1
0,0,0
0,0,1
1079,1,1
1485,2,1
3884,3,1
4698,4,0
5273,5,0
6611,6,0
0,0,1
1509,1,0
0,0,0
977,1,0
0,0,1
0,0,1
1202,1,1
0,0,0
0,0,1
0,0,0
1079,1,1
1799,2,0
2143,3,1
2836,4,0
0,0,1
0,0,1
0,0,0
0,0,0
1421,1,0
3847,2,1
0,0,1
0,0,0
1202,1,0
