cumulative_distance,n_game_road_trip,win?
0,0,1
1697,1,0
0,0,1
1752,1,0
2775,2,0
0,0,1
0,0,1
0,0,0
411,1,0
0,0,0
0,0,1
0,0,1
0,0,1
305,1,1
0,0,1
0,0,0
0,0,0
1752,1,0
0,0,1
0,0,1
1936,1,1
2511,2,0
3563,3,1
0,0,1
0,0,1
0,0,0
1786,1,1
2966,2,1
0,0,1
0,0,1
2234,1,1
2799,2,0
0,0,1
0,0,0
0,0,1
0,0,1
679,1,1
2192,2,0
3030,3,0
3609,4,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,0
2347,1,1
3126,2,0
4458,3,1
4458,4,0
5796,5,1
7928,6,1
8334,7,0
9046,8,0
0,0,1
305,1,0
0,0,1
817,1,1
0,0,1
1018,1,1
2033,2,0
0,0,1
1792,1,1
0,0,1
1849,1,1
2180,2,0
0,0,1
1421,1,0
2638,2,1
0,0,0
0,0,1
2845,1,1
3150,2,0
0,0,1
0,0,1
1936,1,1
2519,2,1
3541,3,0
0,0,0
1293,1,1
0,0,1
411,1,0
