cumulative_distance,n_game_road_trip,win?
0,0,1
1705,1,1
0,0,1
667,1,0
0,0,0
1116,1,0
0,0,1
1853,1,1
0,0,1
0,0,0
679,1,0
0,0,1
0,0,0
0,0,1
1388,1,1
0,0,1
0,0,1
1217,1,0
2194,2,0
0,0,1
679,1,1
0,0,1
1388,1,1
0,0,1
0,0,1
1531,1,0
0,0,1
1899,1,1
1899,2,1
0,0,0
0,0,1
0,0,1
0,0,1
1513,1,1
0,0,0
0,0,1
1899,1,1
3231,2,0
5524,3,1
0,0,1
0,0,1
0,0,1
812,1,1
0,0,1
305,1,1
2513,2,0
2521,3,1
4159,4,1
0,0,1
0,0,1
0,0,1
2234,1,0
3286,2,1
0,0,1
0,0,0
0,0,0
305,1,1
1016,2,0
0,0,0
2153,1,1
2736,2,0
3296,3,0
6259,4,1
0,0,1
0,0,0
679,1,0
0,0,1
2406,1,1
2842,2,1
3248,3,1
0,0,1
0,0,1
0,0,1
1798,1,1
2131,2,0
0,0,1
667,1,0
2082,2,1
3664,3,0
4443,4,0
0,0,1
679,1,0
