cumulative_distance,n_game_road_trip,win?
0,0,1
0,0,1
934,1,1
0,0,1
0,0,1
3171,1,0
3301,2,1
3500,3,0
4031,4,0
4733,5,0
0,0,1
0,0,1
1752,1,0
2770,2,1
0,0,0
0,0,1
0,0,1
0,0,0
858,1,1
0,0,0
0,0,1
814,1,0
2875,2,1
0,0,1
0,0,0
3374,1,0
3679,2,1
4442,3,1
4824,4,0
4955,5,0
0,0,1
1932,1,0
0,0,1
934,1,0
0,0,1
0,0,1
0,0,1
0,0,1
1388,1,0
2067,2,1
2740,3,0
0,0,1
1932,1,0
0,0,0
598,1,0
0,0,0
0,0,1
1023,1,0
0,0,1
0,0,1
858,1,1
979,2,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1587,1,1
0,0,1
966,1,1
0,0,1
0,0,1
2683,1,1
3027,2,1
3887,3,0
4864,4,0
5195,5,0
0,0,1
1388,1,1
0,0,1
814,1,0
0,0,1
0,0,1
1023,1,0
2605,2,0
0,0,0
2309,1,1
3020,2,0
3431,3,0
0,0,0
0,0,1
934,1,0
