cumulative_distance,n_game_road_trip,win?
0,0,1
779,1,0
0,0,0
0,0,1
0,0,1
1332,1,0
0,0,1
0,0,1
1582,1,1
0,0,1
0,0,1
0,0,1
4082,1,1
4518,2,1
5244,3,1
0,0,0
0,0,1
1582,1,1
0,0,1
3931,1,1
4705,2,1
5579,3,0
6151,4,0
6816,5,1
0,0,1
0,0,1
2770,1,1
3587,2,1
4099,3,0
4766,4,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
1332,1,1
0,0,0
2770,1,0
3788,2,0
0,0,1
1621,1,0
0,0,0
0,0,1
3303,1,0
4198,2,0
5277,3,0
0,0,1
0,0,1
2629,1,0
2993,2,1
0,0,1
1023,1,0
0,0,0
0,0,1
0,0,1
779,1,1
1362,2,1
0,0,1
2293,1,0
0,0,1
0,0,1
3398,1,1
3963,2,0
5456,3,0
5787,4,0
6888,5,0
0,0,0
1023,1,1
1837,2,1
0,0,1
0,0,1
0,0,0
1332,1,1
0,0,1
3938,1,0
0,0,1
863,1,0
0,0,0
2393,1,0
2698,2,0
