cumulative_distance,n_game_road_trip,win?
1185,1,0
0,0,1
1421,1,0
3200,2,0
0,0,1
1202,1,1
0,0,1
0,0,1
895,1,0
0,0,0
0,0,1
874,1,1
0,0,0
0,0,1
0,0,1
0,0,1
977,1,1
2733,2,1
0,0,1
860,1,1
0,0,1
0,0,1
647,1,0
0,0,1
895,1,1
2691,2,1
3055,3,1
0,0,1
0,0,0
1079,1,1
0,0,1
2547,1,1
3570,2,1
4902,3,1
0,0,1
963,1,1
0,0,1
1073,1,1
1509,2,1
2202,3,1
2904,4,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
684,1,0
0,0,1
0,0,1
543,1,0
1672,2,1
3478,3,0
0,0,0
1079,1,1
0,0,1
0,0,1
977,1,1
0,0,1
0,0,1
1073,1,0
0,0,1
1950,1,0
2894,2,1
3469,3,1
4052,4,1
4173,5,0
6407,6,0
0,0,0
647,1,1
0,0,1
365,1,0
0,0,1
963,1,0
0,0,1
0,0,1
1202,1,1
0,0,1
874,1,0
0,0,0
949,1,0
