cumulative_distance,n_game_road_trip,win?
0,0,1
2647,1,1
3159,2,1
0,0,1
0,0,1
0,0,1
121,1,1
0,0,1
2899,1,1
4028,2,1
0,0,1
0,0,1
560,1,1
0,0,1
1527,1,1
0,0,1
1052,1,1
0,0,1
3061,1,1
3717,2,1
4664,3,1
5223,4,1
5723,5,1
6484,6,1
7862,7,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
2388,1,0
2752,2,1
0,0,1
0,0,1
560,1,1
1892,2,1
2671,3,1
0,0,1
1527,1,0
0,0,1
3364,1,0
3509,2,1
4004,3,1
0,0,1
0,0,1
0,0,1
4056,1,1
4186,2,1
4514,3,1
0,0,1
0,0,1
1052,1,1
2673,2,0
4005,3,1
7120,4,1
8097,5,1
8428,6,1
10133,7,1
0,0,1
0,0,1
560,1,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
2388,1,1
2799,2,0
4591,3,1
0,0,1
0,0,1
0,0,1
0,0,1
3061,1,1
0,0,0
0,0,1
0,0,0
0,0,1
2899,1,1
3917,2,1
0,0,1
