cumulative_distance,n_game_road_trip,win?
598,1,0
0,0,1
0,0,0
1610,1,0
0,0,1
0,0,0
3171,1,1
3478,2,0
3914,3,1
4491,4,0
0,0,1
1752,1,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
1587,1,0
0,0,1
934,1,0
0,0,1
0,0,1
0,0,0
3161,1,1
4365,2,0
4730,3,1
5477,4,0
5808,5,0
0,0,1
1587,1,1
2706,2,0
0,0,0
0,0,0
0,0,1
2011,1,0
2684,2,1
0,0,1
0,0,1
0,0,1
598,1,0
1891,2,1
0,0,1
0,0,1
1023,1,1
0,0,1
0,0,1
0,0,1
0,0,1
934,1,1
0,0,0
1932,1,1
2444,2,1
5542,3,1
6405,4,1
0,0,0
0,0,1
858,1,0
0,0,1
934,1,0
1509,2,1
0,0,1
2026,1,1
2408,2,1
2814,3,0
3995,4,0
0,0,1
0,0,1
814,1,0
0,0,1
0,0,1
2683,1,1
3027,2,0
3334,3,1
0,0,1
0,0,1
934,1,0
0,0,1
1932,1,0
2444,2,1
5542,3,1
0,0,0
