cumulative_distance,n_game_road_trip,win?
1902,1,1
3059,2,0
0,0,1
491,1,0
0,0,0
307,1,0
0,0,0
1493,1,0
0,0,0
0,0,1
1853,1,0
2532,2,0
0,0,1
1493,1,1
0,0,0
565,1,1
0,0,1
0,0,0
636,1,0
0,0,0
0,0,0
3698,1,0
4281,2,0
4402,3,1
5454,4,0
0,0,1
1023,1,1
1504,2,0
2633,3,0
0,0,0
0,0,0
199,1,1
776,2,0
0,0,1
0,0,0
0,0,0
874,1,0
1823,2,0
0,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
330,1,1
0,0,1
0,0,0
328,1,0
1841,2,1
2588,3,0
0,0,1
0,0,1
565,1,0
0,0,1
0,0,0
0,0,0
330,1,1
1498,2,0
0,0,0
635,1,0
0,0,0
0,0,0
636,1,0
0,0,0
2969,1,0
3567,2,0
5149,3,0
6481,4,0
0,0,0
307,1,0
909,2,0
0,0,0
1964,1,0
2476,2,1
0,0,0
0,0,1
0,0,1
1222,1,0
3020,2,1
0,0,0
328,1,0
0,0,1
