cumulative_distance,n_game_road_trip,win?
0,0,1
812,1,0
0,0,0
1429,1,0
0,0,0
1582,1,0
0,0,0
2132,1,1
2628,2,0
3279,3,1
0,0,1
0,0,1
1338,1,1
0,0,1
944,1,0
0,0,1
598,1,1
0,0,0
2400,1,0
3274,2,0
4459,3,0
0,0,1
1415,1,0
0,0,0
0,0,0
0,0,1
0,0,1
2184,1,0
3038,2,0
0,0,1
0,0,0
0,0,0
1479,1,0
0,0,1
1126,1,1
0,0,1
1429,1,1
0,0,1
1067,1,0
0,0,0
1527,1,0
0,0,0
0,0,0
0,0,0
1338,1,0
4028,2,1
4607,3,0
0,0,0
2538,1,0
2974,2,0
3960,3,0
0,0,0
1338,1,1
4144,2,0
5325,3,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1
1126,1,1
2918,2,0
0,0,0
0,0,1
0,0,1
0,0,1
1741,1,1
2320,2,0
3101,3,0
4660,4,0
4991,5,1
0,0,0
0,0,1
1582,1,0
2605,2,0
4357,3,0
0,0,0
0,0,1
0,0,0
0,0,1
1338,1,0
1898,2,0
