cumulative_distance,n_game_road_trip,win?
0,0,0
0,0,1
1414,1,0
2843,2,0
2964,3,0
3524,4,0
3524,5,0
0,0,0
781,1,0
0,0,1
0,0,1
1416,1,1
0,0,0
0,0,1
2031,1,0
3652,2,1
4984,3,0
5918,4,0
7505,5,1
0,0,1
0,0,1
0,0,0
1408,1,1
0,0,0
543,1,0
0,0,1
0,0,1
0,0,1
673,1,0
0,0,1
1079,1,1
4032,2,1
5653,3,1
6676,4,0
0,0,1
838,1,0
0,0,1
0,0,1
0,0,1
0,0,1
579,1,0
0,0,1
0,0,1
1004,1,1
3000,2,0
0,0,0
0,0,1
1015,1,0
0,0,0
1129,1,0
0,0,0
0,0,0
1317,1,1
0,0,0
1533,1,1
0,0,0
1229,1,1
0,0,0
1536,1,1
0,0,0
579,1,1
1925,2,1
0,0,0
0,0,1
1829,1,1
0,0,1
0,0,0
0,0,1
781,1,0
0,0,1
2813,1,1
2934,2,0
5897,3,0
0,0,0
0,0,1
1101,1,0
0,0,0
673,1,0
1084,2,1
0,0,0
1414,1,0
2226,2,0
