cumulative_distance,n_game_road_trip,win?
1157,1,0
0,0,1
3115,1,0
3698,2,1
5127,3,0
0,0,1
365,1,1
0,0,0
0,0,1
1202,1,1
2962,2,0
0,0,1
963,1,1
0,0,0
0,0,0
1130,1,0
0,0,1
874,1,0
3108,2,0
0,0,1
0,0,1
0,0,0
0,0,1
1202,1,0
0,0,1
0,0,1
0,0,1
977,1,0
2735,2,1
0,0,1
647,1,0
2445,2,1
0,0,0
949,1,0
2101,2,0
0,0,1
0,0,1
543,1,0
0,0,0
0,0,1
647,1,1
0,0,0
1079,1,1
2260,2,0
4286,3,1
0,0,1
0,0,0
684,1,0
0,0,0
949,1,0
1651,2,0
1995,3,0
0,0,0
963,1,0
0,0,1
0,0,0
1509,1,0
5208,2,0
6829,3,0
7692,4,0
8252,5,0
9186,6,1
0,0,1
0,0,1
365,1,1
0,0,1
0,0,0
1185,1,0
0,0,0
1464,1,0
0,0,0
874,1,0
0,0,1
0,0,0
0,0,1
860,1,1
0,0,0
0,0,1
1202,1,1
0,0,1
0,0,0
1079,1,1
