cumulative_distance,n_game_road_trip,win?
0,0,0
0,0,1
2969,1,0
3300,2,0
4356,3,1
0,0,1
814,1,0
0,0,1
0,0,0
575,1,0
0,0,0
0,0,1
0,0,1
3349,1,0
3926,2,1
4071,3,0
4404,4,0
4955,5,0
6491,6,0
0,0,0
575,1,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
1621,1,0
0,0,0
0,0,0
2953,1,0
4151,2,0
5270,3,0
0,0,1
0,0,0
0,0,0
2356,1,0
3734,2,0
4041,3,0
5193,4,1
0,0,0
0,0,0
1022,1,1
0,0,1
1365,1,0
1776,2,0
0,0,1
0,0,0
1052,1,0
3951,2,1
4530,3,0
5459,4,0
0,0,0
575,1,0
1907,2,1
2770,3,0
0,0,0
0,0,0
0,0,1
1365,1,1
0,0,1
0,0,0
1022,1,0
0,0,1
0,0,0
1635,1,0
2765,2,0
3639,3,0
0,0,1
0,0,0
0,0,0
0,0,0
814,1,0
0,0,0
0,0,0
575,1,0
0,0,0
0,0,0
1635,1,0
1999,2,1
3389,3,0
0,0,1
944,1,0
