cumulative_distance,n_game_road_trip,win?
0,0,1
1185,1,0
2264,2,1
0,0,0
947,1,0
1549,2,0
0,0,1
2097,1,0
2878,2,1
0,0,0
0,0,0
541,1,1
0,0,1
0,0,0
0,0,0
0,0,0
3649,1,0
4701,2,0
5276,3,1
0,0,0
0,0,1
702,1,1
0,0,0
1935,1,1
2240,2,1
2919,3,0
5468,4,1
0,0,1
702,1,1
0,0,1
565,1,1
2058,2,0
3709,3,0
0,0,1
0,0,1
0,0,1
693,1,0
0,0,1
0,0,0
947,1,0
0,0,1
541,1,1
0,0,0
559,1,1
0,0,1
2164,1,1
3746,2,0
4769,3,1
5627,4,0
6210,5,0
0,0,1
0,0,1
565,1,1
0,0,0
0,0,1
0,0,1
306,1,1
0,0,0
0,0,1
0,0,1
1115,1,1
2760,2,0
0,0,1
0,0,1
0,0,0
1185,1,0
1869,2,1
0,0,0
0,0,1
306,1,0
1192,2,1
0,0,1
1692,1,1
2023,2,0
0,0,1
0,0,1
693,1,1
0,0,1
0,0,0
333,1,1
0,0,1
551,1,0
