cumulative_distance,n_game_road_trip,win?
0,0,1.0
934,1,0.0
0,0,1.0
814,1,1.0
0,0,1.0
858,1,0.0
1441,2,0.0
0,0,1.0
0,0,1.0
966,1,1.0
0,0,1.0
2011,1,0.0
0,0,0.0
1587,1,1.0
0,0,1.0
0,0,1.0
1997,1,0.0
2717,2,0.0
3796,3,1.0
5113,4,0.0
5654,5,0.0
0,0,0.0
0,0,1.0
0,0,0.0
1587,1,1.0
0,0,1.0
0,0,1.0
2547,1,1.0
2912,2,1.0
3968,3,0.0
0,0,1.0
934,1,1.0
0,0,1.0
2026,1,1.0
3615,2,1.0
4474,3,1.0
0,0,1.0
0,0,1.0
2969,1,1.0
3297,2,1.0
5180,3,0.0
0,0,1.0
0,0,1.0
966,1,1.0
0,0,1.0
0,0,0.0
1752,1,0.0
3045,2,0.0
4627,3,0.0
0,0,0.0
0,0,1.0
1932,1,1.0
2296,2,1.0
0,0,1.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,1.0
2521,1,1.0
3172,2,1.0
3479,3,1.0
4465,4,1.0
0,0,0.0
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
