cumulative_distance,n_game_road_trip,win?
0,0,1
0,0,1
560,1,0
0,0,1
0,0,1
3364,1,0
3697,2,1
4248,3,1
5394,4,0
5525,5,0
0,0,1
0,0,0
560,1,0
0,0,0
2647,1,0
3428,2,0
4557,3,1
0,0,0
0,0,0
2234,1,0
2539,2,0
2950,3,0
0,0,0
966,1,0
0,0,1
863,1,0
0,0,0
121,1,1
0,0,1
0,0,1
3442,1,0
3807,2,1
4863,3,0
5194,4,0
6053,5,1
0,0,1
560,1,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
560,1,0
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
1052,1,0
0,0,1
0,0,1
966,1,1
0,0,0
0,0,0
2548,1,0
3746,2,0
4053,3,1
4688,4,0
5124,5,0
5701,6,1
6342,7,0
0,0,1
0,0,1
121,1,0
0,0,0
1052,1,0
2480,2,0
2891,3,0
3196,4,0
0,0,1
0,0,1
2234,1,0
2913,2,0
0,0,1
863,1,1
0,0,1
0,0,0
1527,1,0
0,0,1
