cumulative_distance,n_game_road_trip,win?
2134,1,0
0,0,0
307,1,0
0,0,1
651,1,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
1513,1,0
0,0,1
0,0,0
0,0,1
551,1,0
0,0,1
0,0,1
1202,1,0
2332,2,0
0,0,0
0,0,1
0,0,0
496,1,0
0,0,1
1146,1,0
0,0,1
0,0,1
8,1,1
0,0,1
856,1,0
0,0,1
774,1,0
0,0,0
1146,1,0
2843,2,0
3660,3,1
0,0,0
328,1,0
1821,2,0
3609,3,1
0,0,0
1638,1,0
0,0,0
8,1,1
1546,2,0
3557,3,1
4491,4,0
5051,5,0
6578,6,0
7522,7,1
0,0,1
307,1,0
1685,2,0
0,0,0
0,0,0
551,1,0
895,2,0
1301,3,0
0,0,0
1513,1,1
0,0,0
0,0,0
3941,1,0
4524,2,0
5303,3,0
8067,4,0
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
1760,1,0
0,0,0
328,1,1
859,2,0
1585,3,0
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
651,1,1
