cumulative_distance,n_game_road_trip,win?
0,0,1
306,1,0
0,0,0
0,0,0
577,1,1
776,2,1
1106,3,1
0,0,0
0,0,0
0,0,1
1491,1,0
2308,2,0
4405,3,0
0,0,1
1444,1,0
0,0,1
0,0,0
0,0,0
1014,1,0
1888,2,0
2600,3,0
0,0,0
1796,1,0
2463,2,0
4439,3,0
6090,4,0
0,0,1
0,0,0
895,1,0
0,0,0
0,0,0
702,1,0
1649,2,0
0,0,0
0,0,0
3484,1,0
4536,2,0
5111,3,0
6045,4,0
6643,5,0
0,0,0
0,0,0
495,1,0
1631,2,0
1936,3,0
0,0,0
1444,1,0
1775,2,0
0,0,0
1015,1,0
0,0,0
1648,1,0
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,0
651,1,1
0,0,0
0,0,0
540,1,0
0,0,0
3378,1,1
4157,2,0
5489,3,0
0,0,0
0,0,0
0,0,1
0,0,0
0,0,1
702,1,0
1233,2,0
1561,3,0
0,0,1
306,1,1
0,0,0
540,1,0
946,2,1
0,0,1
