cumulative_distance,n_game_road_trip,win?
1705,1,0
0,0,1
0,0,1
747,1,1
0,0,1
1543,1,0
0,0,1
0,0,0
3853,1,1
4632,2,1
5495,3,1
9630,4,1
0,0,1
0,0,0
0,0,1
1798,1,0
2559,2,1
0,0,0
859,1,0
0,0,0
1393,1,0
0,0,1
0,0,1
1348,1,1
0,0,0
0,0,1
0,0,0
1718,1,1
0,0,1
0,0,1
0,0,1
331,1,0
2379,2,1
3547,3,1
4751,4,0
5625,5,1
0,0,0
0,0,1
1692,1,1
2639,2,0
3586,3,1
0,0,1
0,0,1
1669,1,0
0,0,1
331,1,0
0,0,0
0,0,1
0,0,1
1692,1,1
2243,2,0
0,0,0
0,0,0
1543,1,0
0,0,0
1393,1,1
0,0,1
1222,1,0
0,0,0
1444,1,1
0,0,1
1798,1,0
5172,2,0
5770,3,0
0,0,1
1101,1,0
