cumulative_distance,n_game_road_trip,win?
406,1,0
1126,2,0
0,0,0
0,0,0
0,0,0
0,0,0
541,1,0
2476,2,0
2840,3,0
3145,4,0
0,0,0
0,0,0
130,1,0
0,0,0
0,0,0
0,0,0
0,0,0
1585,1,1
0,0,0
712,1,1
1675,2,0
2877,3,0
0,0,0
0,0,0
0,0,0
1393,1,1
1724,2,1
6084,3,0
7107,4,0
8073,5,0
9125,6,0
9700,7,0
0,0,1
0,0,0
129,1,1
0,0,1
0,0,0
541,1,0
0,0,1
712,1,0
1348,2,0
0,0,0
0,0,0
1416,1,0
1995,2,0
0,0,1
0,0,1
1073,1,0
1968,2,0
0,0,1
436,1,0
0,0,1
0,0,0
0,0,0
1393,1,0
1724,2,0
3772,3,0
0,0,1
406,1,0
0,0,0
2026,1,0
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
436,1,0
0,0,1
0,0,1
3849,1,0
4432,2,0
5861,3,1
0,0,0
577,1,0
0,0,0
199,1,0
730,2,0
1586,3,0
0,0,0
1070,1,0
0,0,0
0,0,0
