cumulative_distance,n_game_road_trip,win?
1180,1,0
1487,2,1
0,0,0
0,0,1
0,0,0
2048,1,0
2379,2,0
3727,3,0
0,0,0
0,0,0
1116,1,0
0,0,0
406,1,0
0,0,0
1062,1,0
0,0,1
1378,1,0
0,0,0
1023,1,1
0,0,0
131,1,1
0,0,0
0,0,0
1379,1,0
0,0,0
540,1,0
0,0,1
1062,1,0
1916,2,0
0,0,0
2806,1,1
3740,2,0
4554,3,0
0,0,0
0,0,0
1181,1,0
2979,2,0
0,0,0
1621,1,0
1926,2,0
0,0,1
540,1,0
0,0,0
0,0,0
0,0,0
1718,1,0
2819,2,0
0,0,1
1470,1,0
0,0,0
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
1116,1,1
1522,2,0
0,0,0
0,0,1
0,0,0
1470,1,0
0,0,0
0,0,1
481,1,0
1945,2,0
3147,3,0
0,0,0
2764,1,0
3627,2,0
3748,3,0
4331,4,0
0,0,1
0,0,0
406,1,0
2269,2,0
4189,3,0
0,0,0
0,0,0
0,0,1
1023,1,0
1588,2,0
0,0,0
