cumulative_distance,n_game_road_trip,win?
0,0,1
495,1,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
2340,1,1
2915,2,0
4247,3,0
7202,4,0
8823,5,1
0,0,0
0,0,1
0,0,1
0,0,0
495,1,1
640,2,1
0,0,1
0,0,0
1070,1,1
0,0,1
778,1,0
0,0,1
1146,1,1
2348,2,0
0,0,0
0,0,1
0,0,0
1589,1,1
1920,2,1
0,0,1
0,0,0
1146,1,1
0,0,0
0,0,1
702,1,1
1395,2,1
0,0,0
0,0,1
0,0,1
0,0,1
958,1,0
0,0,1
131,1,1
1317,2,0
2519,3,1
3379,4,0
5511,5,0
6109,6,1
0,0,0
1368,1,0
3557,2,1
0,0,0
947,1,1
2460,2,0
0,0,0
0,0,1
0,0,1
665,1,0
2762,2,0
0,0,1
2808,1,0
3391,2,0
3512,3,1
0,0,0
0,0,0
0,0,1
572,1,1
0,0,1
1293,1,0
0,0,1
958,1,0
1286,2,1
0,0,1
382,1,0
0,0,0
0,0,1
702,1,0
2696,2,0
3027,3,1
0,0,1
