cumulative_distance,n_game_road_trip,win?
0,0,0
1079,1,1
0,0,1
2899,1,0
3020,2,1
3799,3,0
4822,4,0
5756,5,0
0,0,0
0,0,1
1129,1,1
0,0,1
0,0,1
1018,1,0
0,0,1
781,1,1
0,0,0
0,0,1
579,1,1
0,0,0
0,0,1
0,0,0
1004,1,1
0,0,0
1408,1,0
0,0,1
778,1,0
2071,2,0
0,0,1
1416,1,1
1615,2,0
2146,3,0
0,0,1
0,0,1
2011,1,0
3034,2,1
5427,3,0
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
1414,1,1
2540,2,0
0,0,1
0,0,1
0,0,1
579,1,1
2462,2,1
0,0,0
0,0,0
1538,1,1
0,0,1
1317,1,0
0,0,1
2579,1,1
3154,2,0
4098,3,1
0,0,1
0,0,1
0,0,0
1015,1,1
1901,2,0
0,0,1
543,1,0
1673,2,0
0,0,0
898,1,0
0,0,1
2031,1,1
2606,2,0
4542,3,0
0,0,0
0,0,0
0,0,0
1101,1,0
0,0,1
673,1,0
0,0,0
2579,1,0
3139,2,0
