cumulative_distance,n_game_road_trip,win?
1366,1,0
0,0,1
781,1,0
0,0,1
2209,1,0
2209,2,0
4108,3,0
0,0,0
1492,1,1
3271,2,0
0,0,1
0,0,1
1964,1,1
0,0,1
0,0,1
0,0,1
1705,1,1
0,0,0
0,0,1
0,0,1
0,0,0
305,1,0
0,0,1
1705,1,0
2831,2,1
4413,3,1
6034,4,1
7086,5,0
9985,6,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
1932,1,0
0,0,0
0,0,0
2585,1,0
3278,2,0
3815,3,1
4456,4,0
5987,5,1
0,0,1
2209,1,0
2784,2,0
0,0,1
0,0,1
0,0,0
0,0,1
364,1,0
0,0,1
0,0,0
1518,1,1
4326,2,1
4909,3,1
5688,4,1
0,0,0
0,0,0
1415,1,0
0,0,0
364,1,0
1075,2,0
0,0,1
1559,1,0
0,0,1
