cumulative_distance,n_game_road_trip,win?
0,0,1
1466,1,1
0,0,0
0,0,0
667,1,0
0,0,1
2153,1,0
2736,2,1
4672,3,1
0,0,0
1976,1,1
2307,2,0
0,0,1
1899,1,0
2833,2,1
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
679,1,1
0,0,0
812,1,0
0,0,0
0,0,1
667,1,0
2876,2,0
3451,3,1
0,0,1
2129,1,1
2459,2,1
0,0,1
1181,1,0
1312,2,1
0,0,0
0,0,1
0,0,1
0,0,0
305,1,0
0,0,1
1217,1,1
2681,2,1
3810,3,0
4825,4,0
0,0,0
0,0,1
0,0,1
0,0,1
929,1,1
4027,2,1
4890,3,1
0,0,1
2134,1,1
3772,2,1
0,0,0
679,1,0
0,0,1
0,0,1
0,0,1
812,1,0
2150,2,1
2733,3,1
0,0,1
0,0,1
0,0,1
1513,1,0
2460,2,1
2804,3,0
0,0,0
0,0,1
0,0,1
0,0,0
2026,1,1
2462,2,1
4955,3,1
0,0,1
1388,1,0
0,0,0
0,0,1
2234,1,0
3097,2,0
0,0,1
