cumulative_distance,n_game_road_trip,win?
0,0,1
0,0,0
1997,1,1
3335,2,1
0,0,0
0,0,1
673,1,1
0,0,1
0,0,1
711,1,0
0,0,0
1157,1,1
0,0,1
305,1,1
984,2,1
0,0,1
0,0,1
0,0,1
1610,1,1
2468,2,1
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
1788,1,1
2119,2,1
3824,3,1
0,0,0
0,0,0
1379,1,0
1919,2,1
0,0,1
0,0,0
0,0,0
1735,1,0
3832,2,0
4850,3,0
5854,4,0
0,0,1
1293,1,0
2429,2,1
0,0,1
0,0,1
0,0,1
0,0,1
2205,1,1
2512,2,1
3673,3,1
0,0,1
2319,1,1
3748,2,0
5163,3,1
0,0,1
1428,1,1
0,0,1
1902,1,1
2467,2,1
3008,3,1
0,0,1
0,0,0
1390,1,1
3087,2,0
0,0,1
0,0,0
2629,1,0
3492,2,1
0,0,0
0,0,1
0,0,1
1610,1,1
2424,2,1
2999,3,1
2999,4,0
3559,5,0
4422,6,0
0,0,0
0,0,1
0,0,1
364,1,1
0,0,1
