cumulative_distance,n_game_road_trip,win?
1365,1,1
0,0,0
0,0,1
3441,1,1
3929,2,1
4594,3,0
4725,4,1
0,0,1
0,0,0
1022,1,1
0,0,1
814,1,0
0,0,0
0,0,1
1354,1,1
2473,2,1
0,0,0
0,0,0
2116,1,0
2827,2,0
0,0,1
0,0,1
575,1,0
0,0,1
0,0,1
1621,1,0
0,0,1
0,0,0
1354,1,1
2033,2,1
0,0,1
0,0,0
0,0,1
575,1,1
0,0,1
944,1,0
0,0,0
3041,1,1
3734,2,0
4041,3,0
4897,4,0
5262,5,1
6136,6,1
0,0,0
0,0,0
0,0,1
1052,1,0
0,0,1
2720,1,1
3432,2,0
4009,3,0
0,0,1
575,1,1
0,0,1
0,0,0
0,0,1
575,1,0
0,0,1
0,0,1
2969,1,0
3300,2,0
4859,3,0
5164,4,0
0,0,0
0,0,0
0,0,1
1052,1,1
0,0,1
0,0,1
0,0,1
0,0,1
1621,1,0
2644,2,0
3502,3,0
0,0,1
0,0,1
1428,1,0
2139,2,1
2718,3,0
3847,4,1
0,0,1
0,0,1
