cumulative_distance,n_game_road_trip,win?
1621,1,0
2644,2,1
0,0,0
0,0,0
0,0,1
2560,1,1
3103,2,0
0,0,1
575,1,1
0,0,1
3189,1,0
3520,2,0
4267,3,0
5759,4,1
0,0,0
0,0,1
944,1,0
2471,2,1
0,0,1
0,0,1
1621,1,0
0,0,0
0,0,0
0,0,1
1428,1,0
1733,2,1
2412,3,0
0,0,0
575,1,0
0,0,0
0,0,1
1022,1,0
0,0,0
0,0,0
0,0,1
944,1,0
0,0,1
0,0,1
3449,1,1
4100,2,1
4591,3,1
5227,4,0
5939,5,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,0
1052,1,1
0,0,1
814,1,1
0,0,0
0,0,1
0,0,0
0,0,1
3041,1,1
3385,2,1
3873,3,1
4178,4,0
5556,5,1
6737,6,0
0,0,1
0,0,0
0,0,0
1635,1,0
2147,2,0
0,0,1
575,1,1
575,2,0
0,0,1
0,0,0
0,0,0
1022,1,0
0,0,0
0,0,1
1365,1,0
3062,2,0
3634,3,1
5331,4,0
6042,5,0
0,0,1
0,0,1
