cumulative_distance,n_game_road_trip,win?
1023,1,0
0,0,1
934,1,0
2870,2,1
0,0,1
0,0,0
3171,1,1
3301,2,1
4027,3,0
4774,4,1
5105,5,1
0,0,0
0,0,0
1932,1,0
3347,2,0
0,0,1
0,0,1
1587,1,1
0,0,1
0,0,0
0,0,1
934,1,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
2011,1,1
4910,2,0
0,0,0
0,0,0
934,1,1
0,0,1
0,0,1
3177,1,1
3484,2,0
4177,3,0
5292,4,1
6421,5,0
0,0,1
0,0,1
0,0,1
814,1,1
2242,2,1
0,0,1
0,0,0
598,1,0
0,0,1
0,0,0
0,0,1
0,0,1
2547,1,1
3231,2,1
3942,3,0
0,0,0
0,0,0
0,0,1
1997,1,1
3020,2,1
4873,3,0
0,0,0
0,0,1
858,1,1
0,0,1
1932,1,1
2599,2,0
0,0,1
2399,1,1
2544,2,0
3039,3,0
3704,4,0
0,0,1
934,1,0
0,0,1
858,1,1
0,0,1
1752,1,0
0,0,1
0,0,1
1023,1,0
1886,2,1
0,0,1
