cumulative_distance,n_game_road_trip,win?
0,0,0
0,0,1
583,1,1
0,0,1
3542,1,0
3873,2,0
5432,3,1
0,0,1
0,0,1
0,0,1
0,0,0
2452,1,1
3571,2,0
0,0,1
0,0,1
0,0,1
583,1,1
0,0,0
3115,1,0
3658,2,1
4673,3,0
5250,4,1
5686,5,1
5993,6,0
6321,7,1
0,0,1
0,0,1
0,0,1
0,0,1
560,1,0
1423,2,0
0,0,1
0,0,0
0,0,1
1997,1,1
2408,2,0
0,0,1
0,0,1
0,0,1
0,0,1
3941,1,1
4437,2,0
4766,3,1
5580,4,0
6527,5,1
7229,6,1
7922,7,1
0,0,1
560,1,0
0,0,1
1338,1,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,0
2579,1,0
3258,2,1
4187,3,1
0,0,1
0,0,1
575,1,1
0,0,1
0,0,1
0,0,1
0,0,1
934,1,1
0,0,1
1338,1,0
0,0,1
0,0,1
2690,1,0
3401,2,1
3765,3,1
5470,4,1
7531,5,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,1
1332,1,0
