cumulative_distance,n_game_road_trip,win?
0,0,1
1648,1,0
1777,2,0
0,0,1
1994,1,1
0,0,1
0,0,0
0,0,1
0,0,1
1056,1,1
0,0,1
331,1,1
0,0,1
0,0,1
1758,1,1
2064,2,1
0,0,1
0,0,0
1920,1,0
2492,2,1
3366,3,1
3695,4,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
3764,1,1
4347,2,0
5126,3,1
6708,4,1
0,0,0
331,1,1
0,0,1
0,0,1
1760,1,0
1768,2,0
2096,3,0
2295,4,1
3021,5,1
3386,6,0
0,0,1
0,0,1
0,0,1
0,0,0
1760,1,1
0,0,1
3764,1,1
4698,2,0
5512,3,1
6564,4,1
8952,5,1
9257,6,1
0,0,1
0,0,1
0,0,1
0,0,1
1559,1,0
1864,2,0
3561,3,0
0,0,1
0,0,0
0,0,0
0,0,1
1758,1,1
2644,2,0
0,0,1
1078,1,0
0,0,1
1651,1,0
1980,2,1
2386,3,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,0
1408,1,0
0,0,1
977,1,0
1851,2,0
0,0,0
