cumulative_distance,n_game_road_trip,win?
0,0,1
344,1,1
0,0,1
329,1,0
1092,2,1
2862,3,0
4890,4,1
0,0,1
406,1,0
0,0,1
344,1,1
0,0,1
3546,1,0
3667,2,1
4227,3,1
0,0,0
665,1,1
2033,2,0
3831,3,1
0,0,1
1198,1,1
2588,2,1
0,0,0
0,0,1
860,1,0
1403,2,0
0,0,0
0,0,0
184,1,0
0,0,1
0,0,1
0,0,1
602,1,1
0,0,1
1502,1,1
2848,2,0
0,0,0
1651,1,0
1982,2,0
0,0,1
0,0,1
496,1,0
0,0,0
0,0,1
307,1,1
0,0,0
720,1,1
0,0,1
488,1,0
0,0,1
2097,1,0
2402,2,1
0,0,1
307,1,1
0,0,1
0,0,0
0,0,1
184,1,1
0,0,1
720,1,1
0,0,1
406,1,1
0,0,1
0,0,0
0,0,1
0,0,0
