cumulative_distance,n_game_road_trip,win?
0,0,1
575,1,1
0,0,1
0,0,1
583,1,1
0,0,1
0,0,1
0,0,1
1338,1,0
0,0,0
2806,1,1
3212,2,1
4086,3,1
0,0,1
0,0,1
934,1,0
0,0,0
2579,1,0
3360,2,0
0,0,1
0,0,1
0,0,1
2808,1,0
3944,2,1
4274,3,1
4581,4,1
4987,5,1
5528,6,1
0,0,0
0,0,0
1936,1,0
2753,2,1
0,0,1
0,0,0
0,0,1
575,1,1
0,0,1
0,0,1
0,0,1
560,1,1
0,0,1
0,0,0
0,0,1
1997,1,0
3064,2,1
0,0,1
0,0,0
0,0,0
0,0,1
0,0,0
2690,1,1
3269,2,1
5098,3,1
5405,4,1
6918,5,0
7665,6,0
8367,7,0
0,0,1
1332,1,1
0,0,1
1899,1,1
3018,2,1
0,0,1
1936,1,1
3357,2,1
4334,3,0
6122,4,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
934,1,1
0,0,0
0,0,0
560,1,0
1423,2,0
0,0,0
0,0,1
583,1,1
