cumulative_distance,n_game_road_trip,win?
307,1,0
2067,2,0
3145,3,0
0,0,1
635,1,1
0,0,1
0,0,1
0,0,0
0,0,0
0,0,0
761,1,0
0,0,0
0,0,1
0,0,0
635,1,1
0,0,1
1798,1,1
0,0,1
0,0,0
886,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
693,1,0
0,0,1
0,0,0
1368,1,0
1750,2,0
3357,3,0
3662,4,0
5193,5,1
0,0,1
0,0,1
0,0,1
0,0,1
436,1,0
0,0,1
4175,1,0
4175,2,1
4735,3,1
4856,4,0
6285,5,0
8235,6,1
9314,7,1
10430,8,0
0,0,1
1161,1,1
0,0,1
1806,1,1
0,0,1
0,0,0
1368,1,0
2033,2,1
0,0,1
2028,1,1
0,0,1
693,1,0
1230,2,1
2090,3,1
2946,4,0
0,0,1
1509,1,0
0,0,1
0,0,1
