cumulative_distance,n_game_road_trip,win?
1332,1,0
0,0,1
1621,1,0
2435,2,0
0,0,1
0,0,1
4070,1,1
4401,2,1
5479,3,0
7176,4,1
9724,5,0
0,0,1
779,1,1
1801,2,0
0,0,1
0,0,1
0,0,1
3166,1,1
3940,2,1
4268,3,1
4903,4,0
5596,5,1
0,0,0
1023,1,0
0,0,0
0,0,1
0,0,1
1582,1,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,0
1332,1,0
0,0,1
0,0,1
2827,1,1
3897,2,0
4030,3,1
4890,4,0
0,0,1
0,0,0
0,0,1
1332,1,1
0,0,1
0,0,1
3320,1,1
4031,2,0
4336,3,0
0,0,1
0,0,1
863,1,0
0,0,1
0,0,1
0,0,1
2955,1,0
3260,2,0
5052,3,1
0,0,1
0,0,1
1582,1,0
0,0,1
0,0,1
0,0,0
0,0,1
3495,1,0
4038,2,1
5117,3,1
5301,4,0
5841,5,1
0,0,0
0,0,1
0,0,1
0,0,1
2393,1,1
3060,2,0
3841,3,1
4859,4,1
0,0,1
1332,1,1
0,0,1
0,0,1
