cumulative_distance,n_game_road_trip,win?
0,0,0
874,1,0
1953,2,0
0,0,0
635,1,0
2433,2,0
0,0,0
0,0,0
0,0,1
958,1,0
2028,2,0
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
199,1,0
0,0,1
1964,1,0
3456,2,1
0,0,0
1222,1,0
2914,2,0
0,0,0
0,0,1
0,0,0
0,0,0
636,1,1
3802,2,1
5134,3,0
6068,4,0
6882,5,0
0,0,0
1023,1,0
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
2234,1,0
2645,2,0
3356,3,1
4040,4,0
4583,5,0
6116,6,1
0,0,0
0,0,0
635,1,0
0,0,0
307,1,0
0,0,1
565,1,0
0,0,0
0,0,0
636,1,0
1399,2,0
2259,3,1
0,0,1
328,1,0
0,0,0
958,1,1
0,0,1
1493,1,1
0,0,1
491,1,1
0,0,1
