cumulative_distance,n_game_road_trip,win?
0,0,1
0,0,0
0,0,0
761,1,0
0,0,1
1378,1,1
0,0,0
0,0,1
2406,1,1
3073,2,1
0,0,0
0,0,1
307,1,0
1509,2,0
0,0,1
0,0,1
1798,1,0
2129,2,1
6235,3,1
8582,4,0
9399,5,1
0,0,1
0,0,0
1161,1,1
0,0,0
986,1,0
0,0,0
0,0,1
1161,1,1
1975,2,1
0,0,1
0,0,0
0,0,0
307,1,1
0,0,0
1368,1,0
2146,2,0
3682,3,0
0,0,1
0,0,1
635,1,1
2537,2,0
4472,3,0
0,0,1
436,1,1
635,2,1
0,0,1
0,0,1
1798,1,0
3311,2,1
0,0,1
886,1,1
0,0,1
1378,1,0
0,0,1
3374,1,0
3972,2,1
5098,3,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
886,1,0
0,0,1
0,0,0
761,1,0
0,0,0
693,1,0
1234,2,1
0,0,1
0,0,1
3699,1,1
4274,2,0
5606,3,0
6469,4,1
7029,5,1
0,0,1
0,0,1
1509,1,0
0,0,0
0,0,1
