cumulative_distance,n_game_road_trip,win?
0,0,1
1146,1,0
0,0,0
0,0,0
856,1,1
0,0,0
1202,1,1
0,0,0
0,0,0
774,1,0
0,0,0
328,1,0
4112,2,0
5444,3,0
6782,4,0
0,0,0
8,1,1
0,0,1
0,0,0
651,1,0
0,0,1
307,1,0
0,0,1
0,0,0
1180,1,1
0,0,0
1513,1,1
0,0,0
0,0,0
551,1,0
2871,2,1
3176,3,0
3540,4,1
0,0,1
0,0,1
130,1,1
0,0,1
856,1,0
1458,2,0
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,0
1180,1,0
0,0,0
0,0,1
2134,1,0
0,0,0
1536,1,0
2115,2,1
2974,3,0
3621,4,0
0,0,0
1760,1,0
0,0,0
1146,1,0
1528,2,0
2402,3,1
0,0,1
651,1,1
0,0,1
307,1,1
0,0,1
0,0,1
130,1,1
0,0,0
3941,1,0
4524,2,1
5546,3,0
6598,4,1
7564,5,1
0,0,1
0,0,0
1760,1,0
3754,2,1
0,0,1
8,1,1
0,0,1
