cumulative_distance,n_game_road_trip,win?
598,1,0
0,0,0
1388,1,1
0,0,1
966,1,0
0,0,1
3364,1,1
3695,2,1
4342,3,1
4707,4,1
0,0,0
0,0,1
0,0,0
1023,1,1
0,0,1
0,0,1
0,0,1
934,1,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
1610,1,0
0,0,1
2309,1,0
3779,2,1
4319,3,1
5333,4,1
0,0,0
934,1,1
2266,2,0
0,0,1
0,0,1
0,0,0
2011,1,0
2792,2,1
0,0,1
0,0,1
2969,1,0
3299,2,0
3604,3,0
4040,4,0
7889,5,0
0,0,0
0,0,1
966,1,0
0,0,1
0,0,0
598,1,1
0,0,0
858,1,1
0,0,0
0,0,0
814,1,0
0,0,0
1610,1,0
3345,2,1
3674,3,0
0,0,0
0,0,0
0,0,1
3171,1,0
3722,2,1
4837,3,0
5409,4,0
0,0,1
0,0,1
1932,1,0
2713,2,0
3392,3,0
0,0,0
0,0,0
0,0,0
0,0,0
858,1,0
1441,2,1
0,0,0
1752,1,0
2569,2,1
0,0,1
