cumulative_distance,n_game_road_trip,win?
1920,1,0
0,0,1
1070,1,0
1476,2,0
0,0,1
0,0,1
702,1,1
0,0,1
0,0,1
1479,1,0
3061,2,0
4393,3,0
5327,4,0
7726,5,1
7871,6,0
0,0,0
0,0,1
0,0,0
0,0,0
1146,1,0
2326,2,1
0,0,0
0,0,0
1518,1,0
2185,2,0
0,0,1
1152,1,1
0,0,0
778,1,1
0,0,0
0,0,1
0,0,1
0,0,1
131,1,1
0,0,1
0,0,0
1589,1,1
2811,2,0
0,0,1
0,0,1
495,1,1
0,0,0
947,1,1
0,0,0
1697,1,1
2514,2,0
5544,3,0
6566,4,1
7618,5,0
8178,6,1
0,0,1
0,0,1
702,1,1
0,0,1
1920,1,0
2897,2,1
0,0,1
1293,1,1
0,0,1
1152,1,0
1933,2,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,0
1070,1,1
1476,2,0
0,0,1
0,0,1
0,0,0
1368,1,1
0,0,1
949,1,1
0,0,1
958,1,1
2460,2,1
0,0,1
1146,1,0
0,0,1
947,1,0
