cumulative_distance,n_game_road_trip,win?
0,0,1
0,0,0
1936,1,1
2511,2,1
0,0,1
1779,1,1
0,0,1
0,0,1
679,1,1
0,0,1
1752,1,1
0,0,1
0,0,1
1792,1,1
0,0,0
817,1,1
3915,2,1
4475,3,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1293,1,1
0,0,1
0,0,1
0,0,1
1669,1,0
0,0,1
0,0,1
411,1,1
0,0,1
2549,1,0
2856,2,0
3617,3,1
0,0,1
1792,1,1
2273,2,1
0,0,1
0,0,1
0,0,1
0,0,1
817,1,0
3915,2,1
4881,3,1
0,0,1
2770,1,0
4102,2,1
4685,3,1
7941,4,1
8274,5,1
8815,6,0
9014,7,1
9344,8,1
10480,9,0
0,0,1
0,0,1
0,0,1
1018,1,0
2033,2,1
0,0,1
0,0,0
0,0,1
0,0,1
305,1,1
1864,2,0
3652,3,1
0,0,1
0,0,1
1293,1,0
2875,2,0
5850,3,0
0,0,0
0,0,0
305,1,0
0,0,1
1421,1,1
0,0,1
0,0,1
1936,1,0
2511,2,0
