cumulative_distance,n_game_road_trip,win?
0,0,0
0,0,1
1129,1,0
2537,2,0
2868,3,0
0,0,0
1705,1,0
3914,2,0
4497,3,1
0,0,1
1464,1,0
1829,2,0
0,0,1
0,0,0
1119,1,0
0,0,0
0,0,0
1390,1,0
1801,2,0
0,0,1
1638,1,0
0,0,0
0,0,1
572,1,0
3561,2,0
4613,3,0
6234,4,0
7816,5,0
9154,6,0
0,0,0
1014,1,1
0,0,1
0,0,0
0,0,1
1806,1,0
0,0,0
0,0,0
1792,1,0
0,0,0
0,0,1
0,0,0
2293,1,0
3625,2,0
0,0,0
0,0,0
1587,1,0
0,0,1
0,0,0
1115,1,0
0,0,0
1697,1,1
2209,2,1
4059,3,0
0,0,0
0,0,0
0,0,0
481,1,0
0,0,0
0,0,0
0,0,1
0,0,0
874,1,1
1586,2,0
1785,3,0
0,0,0
0,0,1
0,0,1
2548,1,0
3514,2,0
4448,3,0
0,0,0
1390,1,0
1695,2,0
0,0,0
0,0,0
0,0,0
1129,1,0
2662,2,0
0,0,0
1126,1,0
2070,2,0
0,0,0
