cumulative_distance,n_game_road_trip,win?
0,0,1
1758,1,0
0,0,1
0,0,0
2440,1,1
3638,2,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
1863,1,0
2637,2,1
0,0,0
0,0,1
0,0,1
0,0,0
1056,1,0
1658,2,0
0,0,1
977,1,1
2179,2,1
0,0,0
0,0,1
0,0,0
0,0,1
331,1,1
0,0,0
1408,1,0
0,0,1
1493,1,1
0,0,1
0,0,0
3189,1,1
4003,2,0
4969,3,0
5529,4,0
6867,5,1
7679,6,0
0,0,0
1493,1,0
2058,2,0
2760,3,1
3912,4,1
5098,5,1
0,0,1
1559,1,0
1923,2,1
3416,3,1
0,0,0
0,0,0
977,1,1
0,0,1
0,0,1
0,0,0
2028,1,0
2335,2,1
0,0,1
0,0,1
1648,1,1
0,0,1
2048,1,0
2179,2,1
2881,3,0
0,0,1
0,0,0
0,0,1
1078,1,1
1895,2,0
0,0,1
0,0,1
3764,1,0
4347,2,1
5126,3,0
0,0,1
0,0,1
331,1,0
0,0,1
1863,1,1
2849,2,0
