cumulative_distance,n_game_road_trip,win?
0,0,0
1052,1,0
0,0,1
0,0,0
121,1,0
0,0,1
3650,1,0
4146,2,1
5326,3,0
5866,4,0
6752,5,0
0,0,1
2388,1,1
2799,2,0
0,0,0
0,0,1
1527,1,0
0,0,0
0,0,0
2234,1,0
4363,2,1
5499,3,0
5881,4,0
6593,5,0
0,0,0
0,0,0
2899,1,0
3478,2,0
0,0,1
0,0,1
560,1,0
1892,2,0
3474,3,0
4600,4,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,0
0,0,1
1052,1,0
2074,2,0
0,0,0
0,0,0
2234,1,0
2901,2,0
3265,3,0
0,0,0
0,0,0
0,0,1
560,1,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,0
0,0,1
4176,1,0
4507,2,0
5154,3,0
5519,4,0
6565,5,0
0,0,0
0,0,1
0,0,0
0,0,1
2397,1,0
3415,2,0
0,0,0
0,0,1
0,0,0
560,1,1
1494,2,0
0,0,1
3649,1,1
4214,2,0
5716,3,1
8168,4,0
0,0,1
0,0,0
863,1,1
