cumulative_distance,n_game_road_trip,win?
0,0,0
583,1,0
0,0,0
0,0,0
3946,1,1
3954,2,0
5714,3,0
6045,4,0
7592,5,0
0,0,1
575,1,0
0,0,0
0,0,0
560,1,0
1423,2,0
0,0,0
3849,1,0
4048,2,1
4922,3,0
5885,4,0
6218,5,0
7333,6,0
9125,7,0
9430,8,0
0,0,1
0,0,0
1899,1,0
2711,2,1
0,0,0
0,0,0
2579,1,0
3417,2,0
4578,3,1
0,0,1
0,0,1
0,0,0
583,1,0
0,0,0
0,0,0
0,0,1
560,1,0
1526,2,0
0,0,0
0,0,0
0,0,0
1332,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1
2690,1,1
3507,2,0
5604,3,0
5788,4,0
0,0,0
2808,1,0
2939,2,0
3837,3,0
0,0,0
0,0,1
1338,1,0
0,0,0
0,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1
575,1,0
0,0,0
0,0,0
934,1,0
0,0,1
0,0,0
0,0,0
0,0,0
2690,1,0
3202,2,0
3869,3,0
0,0,1
