cumulative_distance,n_game_road_trip,win?
0,0,1
199,1,1
0,0,1
0,0,0
0,0,0
0,0,1
577,1,0
0,0,0
0,0,1
1073,1,0
1757,2,0
2468,3,0
0,0,0
0,0,1
406,1,0
1754,2,0
0,0,0
712,1,0
0,0,1
726,1,0
0,0,0
0,0,0
1585,1,0
2700,2,0
0,0,0
129,1,0
0,0,1
1116,1,0
3472,2,0
4047,3,1
5385,4,1
6814,5,1
7593,6,1
0,0,0
577,1,0
0,0,0
0,0,0
0,0,1
0,0,0
1070,1,0
2028,2,0
2356,3,1
0,0,0
0,0,0
0,0,0
436,1,1
0,0,0
712,1,0
1493,2,0
0,0,0
0,0,0
3849,1,0
4409,2,0
5375,3,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1393,1,0
3098,2,0
0,0,0
130,1,0
0,0,0
0,0,0
0,0,0
406,1,0
0,0,0
0,0,0
1070,1,0
2767,2,0
3072,3,0
0,0,1
1073,1,0
0,0,0
436,1,1
0,0,0
541,1,0
1858,2,0
2696,3,0
0,0,1
1648,1,1
