cumulative_distance,n_game_road_trip,win?
2209,1,1
3143,2,1
0,0,1
2159,1,1
3807,2,1
0,0,1
0,0,0
1705,1,1
0,0,1
667,1,1
1346,2,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,0
1621,1,1
0,0,1
1705,1,1
0,0,1
2647,1,0
2768,2,1
0,0,1
1415,1,1
0,0,0
0,0,0
0,0,1
781,1,1
1799,2,0
0,0,0
0,0,1
512,1,0
0,0,1
1518,1,0
2013,2,1
2664,3,1
0,0,1
2286,1,1
3795,2,0
0,0,1
0,0,0
0,0,1
2647,1,0
3699,2,1
4274,3,1
0,0,1
2585,1,1
3571,2,0
0,0,1
0,0,1
0,0,0
1635,1,1
2210,2,0
4207,3,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1130,1,0
0,0,0
0,0,1
1415,1,1
2997,2,0
4020,3,0
4954,4,1
0,0,1
0,0,1
0,0,0
1850,1,1
3352,2,1
0,0,1
1964,1,1
2529,2,0
0,0,1
364,1,1
669,2,1
1348,3,0
0,0,0
0,0,1
1492,1,1
0,0,1
