cumulative_distance,n_game_road_trip,win?
1621,1,0
2565,2,1
0,0,1
0,0,0
0,0,1
779,1,1
0,0,1
0,0,1
4082,1,1
4775,2,1
5334,3,1
6520,4,1
0,0,1
863,1,1
0,0,1
1621,1,0
2196,2,1
0,0,1
0,0,1
0,0,1
0,0,0
1023,1,1
0,0,1
3877,1,1
4589,2,1
4734,3,1
5748,4,0
0,0,1
0,0,1
0,0,0
3320,1,0
4249,2,1
0,0,1
0,0,0
779,1,0
0,0,1
0,0,1
0,0,1
2770,1,1
3181,2,1
3545,3,0
4212,4,0
0,0,1
0,0,1
863,1,0
0,0,0
0,0,1
3784,1,0
4112,2,1
4608,3,0
5806,4,1
0,0,0
1332,1,0
0,0,0
0,0,1
0,0,1
1582,1,1
0,0,1
0,0,1
0,0,0
0,0,1
2629,1,0
2993,2,0
3774,3,0
4792,4,0
5609,5,1
0,0,0
0,0,1
0,0,1
3682,1,0
4738,2,0
5069,3,0
5716,4,1
6665,5,1
0,0,1
1332,1,1
0,0,0
0,0,1
0,0,1
1023,1,1
0,0,1
0,0,1
