cumulative_distance,n_game_road_trip,win?
575,1,1
0,0,1
0,0,1
3189,1,1
3520,2,0
5318,3,1
5953,4,1
6152,5,1
0,0,1
575,1,0
0,0,1
1635,1,1
2147,2,0
0,0,1
0,0,1
2061,1,1
3176,2,1
3727,3,0
4378,4,0
0,0,1
575,1,0
2572,2,0
0,0,1
944,1,0
0,0,1
1621,1,0
0,0,1
0,0,0
0,0,0
0,0,1
1052,1,0
0,0,1
0,0,1
0,0,0
1022,1,1
0,0,1
0,0,0
0,0,1
2953,1,0
3813,2,0
4178,3,0
5016,4,0
0,0,1
0,0,0
0,0,1
814,1,0
0,0,0
0,0,1
1635,1,1
2147,2,1
3888,3,1
5317,4,1
0,0,0
2031,1,1
2704,2,0
0,0,1
0,0,1
1354,1,1
0,0,1
0,0,1
1365,1,0
0,0,1
575,1,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
1052,1,1
0,0,1
2061,1,1
2633,2,1
3769,3,1
4532,4,1
4938,5,0
0,0,1
1354,1,0
0,0,1
0,0,1
814,1,1
